0,rmse,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
25,0.506118086,0.002785023,0.001384564,50.25708885,0.436980608,1.108912682,0.905559452,0.765095589,62.618344,0.721338213,0.74814343,0.831033618,1.175846832,48.50077803,0.010330225,0.010242266,0.004458597
26,0.444184477,0.00290505,0.0013652,29.82212272,0.444418099,1.150766475,0.90421906,0.522731805,72.11461626,0.730773502,0.749029968,0.822996693,1.483385617,35.66752458,0.011944601,0.010055956,0.005961249
27,0.644745158,0.003550839,0.001337924,28.04063359,0.435993898,1.120674193,0.905200114,0.774321844,72.03095456,0.735328781,0.608745447,0.818040755,1.493325972,36.42359945,0.010652746,0.011149344,0.005986387
28,0.85758581,0.002896404,0.00091737,26.19734766,0.483876853,1.023031567,0.905217195,0.603346657,69.52772729,0.6155703,0.744719075,0.685354494,1.415688099,48.47840288,0.010562778,0.036685532,0.004713226
29,0.469734751,0.003417765,0.001379164,33.53347984,0.398832082,1.134361957,0.768583624,0.474326365,77.07343195,0.740160383,0.416892333,0.843131756,1.277086314,35.19797061,0.011520642,0.01612844,0.004110481
30,0.695672003,0.003456589,0.001237662,33.93137868,0.383655492,1.147023671,0.759809898,0.467666476,76.68616607,0.763161198,0.44468896,0.793947367,1.295878306,35.36416362,0.088912462,0.017570496,0.003871914
31,0.805084374,0.00375502,0.000965462,30.22906408,0.517201117,1.016337057,0.777458174,0.488155007,77.61352096,0.833037462,0.420269525,0.714246609,1.417205981,41.20994169,0.033901854,0.045499931,0.003816622
32,0.728453191,0.003870746,0.001346702,36.85217788,0.407920523,0.778531851,0.876641268,0.538139597,69.26767544,0.587250456,0.377195971,0.655417512,1.422909662,38.06008464,0.015351487,0.017904565,0.002760539
33,0.975239326,0.002980776,0.000767247,24.1539108,0.464059325,1.142412586,0.729186113,0.499662502,75.90959188,0.848220063,0.459394588,0.776620938,1.260242252,88.32965672,0.034259296,0.029557657,0.005816048
34,0.658942872,0.003500855,0.001245073,34.85533321,0.521563901,1.194323633,0.878150767,0.465094442,79.64785091,0.620104538,0.276176373,0.714790508,1.483656141,35.04188428,0.012970885,0.036909137,0.005200023
35,0.742857859,0.003281296,0.001194244,31.52420467,0.41693029,0.919886232,0.737222277,0.541254428,68.39129867,0.915139618,0.380212977,0.841610829,1.016345189,46.41358243,0.022918356,0.060539583,0.004165299
