0,rmse,NAVAILI,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
4886,0.104119905,53.82517456,0.002725307,0.001422661,38.48100411,0.535191573,1.159833938,0.90603321,0.548647004,32.38674307,0.342334885,0.535771113,0.796351289,0.622823711,35.12601552,0.021954379,0.010076173,0.005247978
4883,0.104546798,53.53047818,0.002771888,0.001481862,38.14949614,0.529614524,1.127420263,0.89868802,0.558250803,31.08857712,0.353088964,0.526173755,0.774415875,0.61235106,35.02467584,0.01885572,0.010032665,0.005392283
4748,0.104686029,50.42619631,0.002847691,0.001499208,37.76202413,0.513140518,1.142797828,0.887726536,0.558153691,26.51055749,0.359528575,0.457707755,0.780554301,0.543864359,35.00200677,0.018817971,0.012533752,0.00578973
3659,0.104965493,55.78918073,0.002155739,0.00149901,42.38692818,0.563791113,1.199605212,0.813910719,0.534941911,44.06402003,0.329475152,0.454757626,0.867405129,0.613903701,47.10105245,0.010314105,0.010091597,0.006425885
3945,0.105201674,52.03022347,0.002511341,0.001498889,39.70671878,0.533603033,1.146271164,0.87471311,0.574415644,37.12041549,0.34119045,0.437422995,0.848999814,0.572209722,37.97480289,0.014711999,0.011439768,0.006112381
4661,0.105337474,51.61116344,0.002847616,0.001483634,36.78193034,0.510811336,1.11986467,0.891999971,0.566314276,25.94336763,0.370833378,0.460333213,0.777291986,0.566045566,36.69459579,0.01828674,0.010110638,0.006004367
4713,0.105362985,51.75024163,0.00275395,0.001498819,38.22581,0.514939052,1.152415536,0.885098837,0.559180084,25.02725314,0.357657421,0.496072615,0.792187922,0.578559778,37.92383452,0.018717392,0.011301388,0.005910115
4143,0.105537595,51.42142328,0.002945853,0.001462038,36.71739195,0.495559735,1.136518368,0.906497084,0.57422366,28.12687899,0.330144568,0.46512059,0.786212307,0.570893937,35.02263531,0.012938551,0.01006084,0.005675548
4244,0.105998524,51.82229598,0.002797225,0.001499862,37.81527679,0.477121619,1.116910194,0.887760412,0.561977528,30.48784208,0.369433323,0.508855924,0.758207731,0.57393579,38.31561762,0.010243568,0.010022799,0.005590071
3933,0.10645212,52.11038503,0.002379837,0.001499874,39.94377257,0.53715708,1.175530807,0.867293009,0.576988481,41.04028976,0.329877461,0.426828336,0.860456975,0.579796657,39.2116598,0.014741558,0.011569589,0.006338959
4466,0.106581668,53.18680959,0.002767352,0.001466608,38.36356371,0.528722665,1.143013948,0.890418675,0.592944414,29.4048717,0.329526893,0.506903787,0.762391613,0.624894334,36.23025794,0.017028054,0.010002512,0.005727085
4106,0.106605208,52.46194082,0.002794385,0.001499549,38.80606808,0.516613101,1.143992595,0.877439414,0.568375346,30.09522321,0.329379359,0.44359859,0.815494469,0.587708347,36.03767932,0.015977902,0.011620371,0.006119563
3189,0.1067763,50.80835551,0.002319477,0.001418862,41.43513536,0.632542268,1.19938833,0.819142645,0.501821253,42.95064188,0.329980069,0.367689604,0.879708655,0.543453213,41.98347701,0.013138391,0.010043774,0.00480376
4707,0.106791709,50.92869417,0.002887178,0.00146247,37.66826659,0.508487713,1.121027253,0.892556898,0.563916048,27.01916046,0.35679685,0.460447351,0.767755782,0.535637458,35.89819985,0.011710244,0.011477514,0.005450973
4126,0.106889754,52.71265149,0.002833086,0.001449845,39.22888183,0.519786569,1.123951226,0.896863725,0.574055879,29.64068842,0.329139263,0.446038737,0.835639004,0.602573801,35.92371749,0.013565519,0.010037412,0.005980722
4133,0.1074316,51.76150102,0.002795412,0.001498916,39.11211372,0.504611596,1.117545328,0.906419181,0.583466589,29.21132073,0.340146734,0.464486904,0.8197299,0.574549327,36.51851634,0.01355863,0.010039462,0.005764352
4034,0.107513319,51.65389699,0.002615354,0.001497569,39.71553742,0.536522319,1.149186455,0.900041233,0.581327158,32.57596551,0.341929226,0.416969502,0.801456741,0.561333184,36.08299537,0.013320492,0.012796139,0.005926945
4697,0.107697198,52.74872947,0.002820234,0.00146568,36.93924804,0.520293454,1.132746877,0.905645281,0.559177841,25.14685586,0.359114596,0.448327385,0.777579406,0.563856301,37.92308564,0.014239953,0.010157818,0.005785736
4977,0.107767794,54.43750136,0.00269294,0.00142195,38.55360175,0.523469834,1.145448744,0.905816863,0.54303118,32.73898639,0.339381317,0.569687892,0.812953329,0.611778843,36.84260603,0.019753574,0.010089274,0.004997548
4136,0.108096978,51.53035749,0.002853766,0.001499295,36.86937355,0.495539387,1.127632349,0.904834911,0.579834047,28.19859926,0.340258821,0.467515691,0.795298844,0.570947347,35.03949209,0.014165389,0.01018389,0.005724037
3014,0.108617688,55.04156301,0.002309945,0.001474231,41.99560875,0.634039646,1.198402228,0.782206108,0.521199255,43.02260183,0.329579599,0.37892364,0.887757489,0.589090172,37.65941445,0.020897784,0.010014471,0.006108747
4005,0.108826323,50.13826647,0.002518632,0.001499189,38.57166265,0.504092622,1.164836405,0.883783237,0.597237374,33.45703227,0.341715327,0.428072937,0.811986115,0.537261724,37.95098734,0.016281068,0.012546183,0.00607315
4643,0.108853979,51.31383248,0.002739389,0.001481711,38.40242623,0.510935782,1.137947532,0.892554678,0.559952013,27.58221778,0.350935532,0.471476669,0.789722079,0.579679016,36.67116485,0.015663857,0.01006925,0.005795591
4884,0.108982093,53.79726481,0.002659224,0.001430397,39.6652371,0.541105305,1.158857891,0.899873601,0.549447715,34.44510776,0.346791688,0.527518837,0.791598584,0.628680649,35.6848318,0.022683064,0.010004789,0.005274584
4627,0.109191988,52.39085306,0.002834935,0.001451652,39.40051258,0.523494642,1.123632966,0.898955835,0.574744138,29.30502302,0.341305566,0.445903933,0.816580026,0.586570086,36.03732133,0.013572436,0.011611345,0.005932434
3861,0.109216342,54.48216376,0.002261603,0.001465741,42.08308559,0.57424155,1.174320693,0.833430156,0.535893669,43.76476103,0.32909679,0.436519144,0.888552532,0.618158164,42.06202406,0.013935282,0.010085593,0.006269417
3948,0.109257399,51.34153225,0.00252919,0.001477011,39.69124121,0.512430266,1.172363281,0.879898734,0.583299095,35.70420564,0.339855655,0.404103944,0.828371141,0.565250636,36.82868242,0.014687543,0.010018492,0.005912475
4778,0.109321008,50.79692763,0.002933547,0.001499015,37.77432763,0.473669215,1.137382255,0.879380145,0.558185121,27.43771788,0.361631597,0.507852893,0.754373686,0.5589193,36.65587789,0.01763715,0.011424516,0.005795692
4103,0.109382646,52.51447083,0.002654167,0.001452537,40.26469293,0.518329091,1.130866309,0.875170368,0.569194744,31.9362444,0.351375682,0.435018193,0.83521249,0.592316435,37.52161295,0.014896605,0.010008265,0.006295907
2707,0.109494267,56.64501209,0.002453666,0.00148413,42.48745105,0.654758836,1.14374499,0.823841737,0.535862447,42.9100729,0.329444077,0.316730621,0.858898908,0.614198074,35.00444345,0.015399571,0.011552704,0.006411143
4975,0.109549615,53.31449978,0.002637309,0.001463992,40.00216329,0.534714922,1.103489369,0.898239642,0.559383051,33.94286053,0.339581452,0.552385659,0.81250978,0.62038046,36.77437162,0.021311209,0.010059569,0.005149356
4974,0.109703705,52.66283485,0.002748024,0.001457702,38.16142515,0.542934102,1.136357265,0.905636001,0.54253313,35.83511682,0.340398109,0.549733462,0.826837799,0.624159696,35.02289943,0.017800056,0.010103305,0.005141823
2406,0.110210372,56.3837158,0.002217291,0.001482773,45.11436674,0.658867192,1.109541373,0.82926859,0.506310213,44.09483923,0.40337783,0.399701232,0.866521772,0.587412653,36.98927702,0.011601481,0.011385875,0.00657866
4869,0.110216211,49.87806395,0.002893997,0.001447131,39.68062366,0.505029227,1.146751471,0.906107178,0.566354905,32.87674977,0.361143817,0.463201512,0.790474275,0.532035891,36.05870309,0.012691045,0.011389757,0.005626641
4285,0.110320782,51.74874392,0.00283479,0.001465817,38.15230133,0.464656823,1.124259473,0.8969467,0.578672322,31.84325292,0.36032029,0.517096464,0.769410245,0.534408377,38.52511065,0.010218273,0.010055957,0.005509507
2498,0.11047801,57.74858914,0.002224846,0.001403979,44.87506904,0.652990453,1.134097712,0.83916479,0.529509862,43.78532881,0.377529545,0.374260412,0.878657682,0.59517462,38.21286467,0.015023642,0.01149118,0.006263792
4936,0.110621901,54.30254666,0.002860243,0.001405353,37.51157317,0.556853402,1.121809794,0.905375062,0.551703073,33.81145003,0.329372471,0.539484311,0.817212551,0.639330801,35.0631526,0.019092858,0.010080652,0.005163074
3958,0.110715404,51.33247291,0.002539396,0.001499803,38.83619122,0.530460096,1.160678383,0.882957896,0.584400876,34.48853065,0.3293629,0.420113206,0.820141697,0.557827851,36.54783849,0.016759478,0.012679211,0.006001484
4628,0.110967138,52.88857335,0.002870061,0.001442779,39.54147554,0.51266941,1.127149688,0.899136041,0.576505066,29.75886741,0.329309875,0.451754835,0.808438827,0.604442783,36.54442636,0.013350973,0.011414019,0.006020731
2527,0.110968934,56.32943737,0.002544263,0.001427477,43.36547315,0.652681364,1.124205112,0.811746771,0.524472084,41.14553584,0.348947398,0.344338267,0.898869964,0.585468231,36.89909305,0.013528932,0.010062615,0.006570999
4605,0.111158815,52.17791252,0.002823146,0.001499435,38.66446918,0.476939463,1.10596819,0.898351205,0.560399749,28.81542547,0.3811917,0.463779103,0.776057023,0.562102301,39.94871529,0.014446706,0.010054802,0.006031201
3989,0.111399228,51.3649227,0.002627794,0.001480683,39.59881048,0.506183719,1.169281683,0.87201152,0.572418579,36.5076877,0.329439103,0.406367756,0.793636577,0.554337818,36.78396093,0.014795564,0.012827229,0.005860707
4672,0.111404362,50.87039541,0.002815101,0.001499711,36.92924807,0.520877737,1.114772929,0.889601828,0.572164703,25.75459578,0.375614087,0.459808534,0.764650654,0.549456232,37.93490478,0.016805382,0.010012841,0.00553077
3025,0.111989927,54.71306981,0.002316575,0.001478055,42.45440807,0.626726729,1.199840728,0.801628974,0.530235915,41.24369594,0.329753344,0.365708558,0.899811993,0.546491105,39.0296255,0.022402822,0.011646481,0.005431914
4621,0.112125181,50.56079209,0.002803647,0.001424097,38.09553369,0.500274959,1.122712326,0.897058669,0.587713906,30.80230783,0.329666025,0.484057998,0.738137733,0.569576259,36.20120653,0.016544624,0.010033242,0.005883834
3924,0.112262183,52.29390704,0.00230815,0.00149996,41.73905398,0.545007862,1.199177466,0.846643183,0.586848611,42.12153196,0.329455103,0.410402267,0.8555476,0.545043834,38.65011416,0.014461871,0.012786046,0.006384688
3641,0.112295947,54.86965419,0.002245775,0.001448,43.05282895,0.586020915,1.199613817,0.823585279,0.534452731,45.2794006,0.329801962,0.416800022,0.870472255,0.608798979,42.45195345,0.01005623,0.010079228,0.006508257
4880,0.112305222,50.58089272,0.002862025,0.00144168,38.66557386,0.486684186,1.11452192,0.906349701,0.579641341,28.18437312,0.360861167,0.472838481,0.785378144,0.532081607,37.70348119,0.011473801,0.012632574,0.00553448
4559,0.112372547,49.80513983,0.002734173,0.001499338,36.81923875,0.550833531,1.151497216,0.906230647,0.582636379,27.4947325,0.329152251,0.464518164,0.80006598,0.535999643,38.02230952,0.013925543,0.01146965,0.005098798
3912,0.112668735,52.66115752,0.002137724,0.001483573,41.90916712,0.584787967,1.14808479,0.852077008,0.56523249,43.54367945,0.376655084,0.43428368,0.866238175,0.581012347,39.97724339,0.015899959,0.011517615,0.006572857
4101,0.112946519,50.96563884,0.002681132,0.001448023,39.65374839,0.532379896,1.114960432,0.899582426,0.592186087,37.1950996,0.344783078,0.41341151,0.832487116,0.570551226,36.83698432,0.013930598,0.011586326,0.00621845
4227,0.112962453,47.61796005,0.003051095,0.00148085,38.00089911,0.463304876,1.090656259,0.906291738,0.56329497,29.51935246,0.365745345,0.506256597,0.782754375,0.536333912,36.00174904,0.012382237,0.010068593,0.005375576
3674,0.113026772,55.66051493,0.002193808,0.001462677,41.70310966,0.577226362,1.199256868,0.815141355,0.544316181,46.49661754,0.329547932,0.43206523,0.850916891,0.571905343,47.64175606,0.010391328,0.011393149,0.006573096
3235,0.113357657,50.39901252,0.002162324,0.001407361,42.66915934,0.611087073,1.199923769,0.842898306,0.490500166,47.0537343,0.339612932,0.398597888,0.85754382,0.525836089,45.17917729,0.011283793,0.012509037,0.00488969
4630,0.113418781,52.7084814,0.002892845,0.001460546,39.51789676,0.517694263,1.108726337,0.890887444,0.579063664,30.3420308,0.341855133,0.454282896,0.800464568,0.594444575,36.07496897,0.012915489,0.011548396,0.005870561
4735,0.113758074,51.57093665,0.00273221,0.001498645,39.54719447,0.49613296,1.155988153,0.884180724,0.550537964,27.43565729,0.365070743,0.459961526,0.784436301,0.556849963,39.1504861,0.011558527,0.010048405,0.006070984
4367,0.113805368,49.52791276,0.003121178,0.001499526,37.88664718,0.512836661,1.077423496,0.872866159,0.557653763,30.31519272,0.341164372,0.45974035,0.792695448,0.523026771,35.92660187,0.011554766,0.011621228,0.005431716
3969,0.113815631,50.95716327,0.002682585,0.001498866,38.99646963,0.524280306,1.126943632,0.874678763,0.591388219,31.99515569,0.341734416,0.446796178,0.804552664,0.536899032,37.72123196,0.018802494,0.013324406,0.005970845
4635,0.113854749,51.1657586,0.002745783,0.00148029,38.96145855,0.528873621,1.139073431,0.884640795,0.565389152,27.5271244,0.340310609,0.461493248,0.789698835,0.565320962,35.00480839,0.015531761,0.011648643,0.005877979
1917,0.113875462,56.84166275,0.002039185,0.001387304,49.9813556,0.604792771,1.138585029,0.821049578,0.484023326,53.06902923,0.425832743,0.472408737,0.877179662,0.611352148,40.94374799,0.019023611,0.010146875,0.00724876
4185,0.113906756,47.85913478,0.002984576,0.001455113,37.39544743,0.482514536,1.098706419,0.902703172,0.58806758,26.67864871,0.353874324,0.479943514,0.791124869,0.514273014,36.68646523,0.016029599,0.011264337,0.005730567
3607,0.113948751,54.62950108,0.002306294,0.001444084,41.39051125,0.585458388,1.175361084,0.810852493,0.518236234,43.26029738,0.341770853,0.398592469,0.879699623,0.607869871,42.77251189,0.012520176,0.010043321,0.00641197
4154,0.114054689,49.2598468,0.002947451,0.001463075,36.54181988,0.488322896,1.152843744,0.90188946,0.597797165,28.19643497,0.32962722,0.467260112,0.769817326,0.551307831,35.20037072,0.011619369,0.011211674,0.005705768
3604,0.114109404,53.06558539,0.002197094,0.001410156,40.70055015,0.606308866,1.187182496,0.812769751,0.502434319,43.7336272,0.340789947,0.400209434,0.899800226,0.591563477,43.83383619,0.011410453,0.010020674,0.006410352
4823,0.114160283,51.7953937,0.002976932,0.001434617,38.11585041,0.490067437,1.12411611,0.906206505,0.549279224,26.42615586,0.373791122,0.465600042,0.772825485,0.591293531,36.89969394,0.015367086,0.010038152,0.005809951
4998,0.114177605,54.29481831,0.002733153,0.001397002,38.90976848,0.51832037,1.10901929,0.880988688,0.568488743,35.00300179,0.350452938,0.511769915,0.816312278,0.605108882,36.15151981,0.021030387,0.010058461,0.005197544
2012,0.114409797,57.38761649,0.00215132,0.001497577,49.54975989,0.672995999,1.068125498,0.821608196,0.490381679,55.75434653,0.406308919,0.476201964,0.86256735,0.638813929,38.32116003,0.01486045,0.010079366,0.007997304
4990,0.114429077,53.31480611,0.002840848,0.001465964,37.82584828,0.522468281,1.100892063,0.898066591,0.543381709,34.92799887,0.339883433,0.522472547,0.800433364,0.624371394,36.87642276,0.018284028,0.010024338,0.005336223
3234,0.11443718,52.83433953,0.00218758,0.001452055,38.97908844,0.633813297,1.166725378,0.83151704,0.491862082,45.96125407,0.343972459,0.395882999,0.877516147,0.571333449,42.89649991,0.015504261,0.010046342,0.004742225
1570,0.114508957,56.71548424,0.002527838,0.001266693,44.73769179,0.369492806,1.152732938,0.899201721,0.46762214,56.53146557,0.386285391,0.703155789,0.784487947,0.607187311,42.35175513,0.02235335,0.015869877,0.007730079
4524,0.114534272,53.34774471,0.003034089,0.001437051,39.31521681,0.504456833,1.097743358,0.891795544,0.572629916,30.34488147,0.329121448,0.495406308,0.793418527,0.546012779,36.20456002,0.011651162,0.015209489,0.005691078
3603,0.114552434,53.98311086,0.002237955,0.00140985,40.79426015,0.620405207,1.175408585,0.817384303,0.508491228,44.51167955,0.329855706,0.399301847,0.88691169,0.582194721,42.58904767,0.011426072,0.011452293,0.006307595
4963,0.114565353,54.1931488,0.002705788,0.001420109,39.05704922,0.536695252,1.124232061,0.89769749,0.552795675,35.74061607,0.338858905,0.551662161,0.814802638,0.644023399,35.05767144,0.021222567,0.010090372,0.00530415
4270,0.114598658,48.8034292,0.002843292,0.001453796,37.21685802,0.483770653,1.099050022,0.888682068,0.561095704,30.76216521,0.370376196,0.527547859,0.765332483,0.529103779,38.48994629,0.01016584,0.010119344,0.005266052
3171,0.114683169,51.41751601,0.002160806,0.001385413,39.19331759,0.632220495,1.19918223,0.824880979,0.495277076,44.66955273,0.329699899,0.39926126,0.898962324,0.52822076,45.8722326,0.010152312,0.011594867,0.004571789
4792,0.114692584,49.78589478,0.002680936,0.001462443,37.37979611,0.494400171,1.146457522,0.898042603,0.555715297,25.11901395,0.369470323,0.502831811,0.796014316,0.566001307,36.95448273,0.016408818,0.010064769,0.005685557
4955,0.114836967,52.62781214,0.00269181,0.001467058,37.22202968,0.533803053,1.132643828,0.890219759,0.544286785,32.06925638,0.351671932,0.515072607,0.801028579,0.610160177,35.08781212,0.021738761,0.010103408,0.00531078
4894,0.115227822,53.75962415,0.002649006,0.001428154,39.09804779,0.551612276,1.161887768,0.897812348,0.555680905,33.04099308,0.341979001,0.498278817,0.798523497,0.638895422,35.06328912,0.019917975,0.01006754,0.005275901
3813,0.115328721,55.93756982,0.002242386,0.001464562,42.60161658,0.551121061,1.179043049,0.838400212,0.538103129,42.77472967,0.329151424,0.420049498,0.844133702,0.642953476,44.14825489,0.010082047,0.010057536,0.0065149
3725,0.115598087,56.51376088,0.002117474,0.001430135,44.0091456,0.568677964,1.184306164,0.82031544,0.540103471,44.22874909,0.357135882,0.420220477,0.859798353,0.630139671,46.53401266,0.010132628,0.010096446,0.006825109
3075,0.115739247,54.1512535,0.002247991,0.001410145,40.97942379,0.62774504,1.177008558,0.816198539,0.509135846,44.4439072,0.329840405,0.387976065,0.898134038,0.575862185,42.22970058,0.011515937,0.011519962,0.006307007
3778,0.115751901,56.09423093,0.002316584,0.001497935,44.24560573,0.590666706,1.158559251,0.791579666,0.561426173,47.84472406,0.329448982,0.418171993,0.841597622,0.56449755,44.70406687,0.010136663,0.010100341,0.006127728
4116,0.115986588,52.09676226,0.002883582,0.0014792,40.27170767,0.517338767,1.129610044,0.886929559,0.572291673,31.49889907,0.329477475,0.443962171,0.795277688,0.610209659,35.99197602,0.01438825,0.011517692,0.00615666
4120,0.116007999,52.92226992,0.00276895,0.001450458,39.41854758,0.506497201,1.119875552,0.877048756,0.577406595,32.44629315,0.340409867,0.45593041,0.819312974,0.584078225,35.99509885,0.016198256,0.011400868,0.006183809
3404,0.116039158,52.21528994,0.002210483,0.001416817,41.10453984,0.652826148,1.199921747,0.866524412,0.479435756,47.37869251,0.339146912,0.372659626,0.878046209,0.577422574,40.34298168,0.020336699,0.010052437,0.004755606
3877,0.116059814,54.51596552,0.002111655,0.001449037,45.03832687,0.565808533,1.186035133,0.83179761,0.576855062,41.4712719,0.341310421,0.435867382,0.887623284,0.573523214,40.66406888,0.013581363,0.013031906,0.006095218
4113,0.116137956,52.69267001,0.002739465,0.001467487,38.62850209,0.527738822,1.135731348,0.867658232,0.565777833,29.10643517,0.341149886,0.46481906,0.812053484,0.598838753,35.02714799,0.013947501,0.011646369,0.006297753
3368,0.116459245,51.1397547,0.002282193,0.001363999,45.01504757,0.651485504,1.143414501,0.834389982,0.506322894,41.32695025,0.330156847,0.390132792,0.880954342,0.554177824,44.30887967,0.017433952,0.010065794,0.005130799
4085,0.11648045,49.69767558,0.002666101,0.001459857,39.98235795,0.471129837,1.178526933,0.88676479,0.570598152,32.70449666,0.350736538,0.457550746,0.801181995,0.533228516,37.6276488,0.017339114,0.011576361,0.005898855
2798,0.116714888,56.36499307,0.002446058,0.001499056,37.78919,0.665730739,1.136031106,0.804384463,0.530592054,39.43889634,0.355506285,0.356867069,0.888245192,0.602141602,35.0404126,0.016534968,0.010082819,0.006214465
4174,0.116747544,50.08252159,0.002860795,0.001478834,37.39492523,0.506044325,1.116600545,0.896745627,0.581276188,30.24828897,0.329976617,0.471887534,0.781485606,0.588307886,35.87715712,0.015149046,0.010142865,0.005640763
3147,0.116839821,54.38451192,0.002182259,0.001373921,41.53821813,0.583489259,1.175570622,0.833187777,0.504728601,43.77830417,0.340344391,0.418652635,0.888960086,0.570838814,47.3697567,0.010099777,0.011650349,0.00541641
3086,0.116908146,51.94260106,0.002167179,0.001396437,40.24747301,0.620980331,1.17573477,0.836019052,0.510415849,43.7764978,0.340706937,0.42057874,0.898969717,0.540925175,44.44208064,0.014698458,0.013940499,0.006109245
4147,0.116912405,50.62678017,0.002872824,0.001481551,35.1907017,0.509666752,1.12988957,0.906467255,0.574502019,28.80872477,0.329795658,0.481659594,0.778599758,0.547618588,35.18623427,0.011589302,0.011360567,0.005700043
4655,0.1170549,53.56192171,0.00288678,0.00148033,37.75094164,0.505294857,1.127374535,0.899462519,0.560347105,29.53230665,0.369551944,0.473092461,0.814063762,0.570021368,36.08056012,0.016807028,0.010013969,0.005938853
3968,0.117058291,50.44828274,0.002586557,0.001470218,38.19982897,0.533308449,1.149939289,0.889244306,0.578115085,33.41511994,0.329396525,0.418483957,0.798931655,0.573037492,36.59264686,0.016645019,0.011696835,0.005920111
4263,0.117086355,51.0443854,0.002928752,0.001439669,38.10296799,0.480765853,1.118981467,0.882395766,0.561203491,30.47455978,0.379917484,0.503179014,0.75761931,0.519053759,39.51689364,0.010069669,0.010084526,0.005262564
3879,0.117335384,55.62527715,0.002185352,0.00148076,44.31430047,0.558402461,1.199312223,0.849704717,0.547674071,43.62812516,0.329211857,0.465039084,0.866106334,0.613933353,37.5980945,0.013083678,0.014693209,0.006458858
3651,0.117378787,55.54182435,0.002233743,0.001482168,41.5849785,0.557286219,1.19573899,0.798048084,0.540557836,45.0266602,0.32973802,0.43159972,0.890040796,0.62570702,45.05389875,0.011212507,0.01017838,0.006755377
4797,0.117578746,51.98794485,0.00289696,0.001450068,36.96794871,0.488280281,1.130817018,0.879227816,0.565888851,27.38148231,0.369973632,0.475123077,0.799951619,0.548597062,35.038746,0.018269174,0.010017708,0.005727458
4631,0.117622169,51.59775966,0.002772983,0.001464526,38.98565882,0.507819599,1.127117349,0.905963008,0.572344629,28.34817805,0.329721897,0.448503668,0.812739896,0.585499508,36.58075178,0.014577722,0.011377029,0.006028354
4591,0.117624969,53.40378353,0.003041624,0.001434664,38.7590922,0.532831444,1.092762059,0.871436056,0.567738387,27.60584433,0.329009941,0.453538777,0.777089231,0.572495305,35.00065995,0.015287047,0.011381377,0.005398608
4629,0.117640682,51.80671916,0.002809307,0.001452698,38.76714635,0.528103156,1.115283361,0.900096995,0.570119354,29.07832845,0.329082896,0.448173011,0.814208751,0.61045944,35.84678013,0.013949618,0.010023607,0.005943927
3245,0.117781981,50.26905397,0.002064338,0.001436051,41.9996123,0.617244962,1.197146448,0.860486618,0.49249102,48.16500693,0.363604487,0.405953685,0.844449236,0.535415546,44.57527908,0.012958995,0.010118944,0.004945555
3638,0.117900032,55.69576523,0.00231399,0.001467122,42.59467482,0.595781722,1.150600359,0.821616049,0.511036013,39.7652511,0.34017286,0.386764136,0.878508607,0.611402817,44.7233576,0.015581391,0.011371652,0.006609823
3200,0.117924715,50.84750507,0.002292387,0.001428892,40.42820241,0.628228896,1.174886064,0.818736138,0.494163518,40.45881978,0.329305657,0.373235979,0.899499578,0.522547248,43.21723068,0.015531091,0.012839,0.004608093
4023,0.118173505,48.85138834,0.002564063,0.001497984,39.51114079,0.526215705,1.12847738,0.891274492,0.593615672,35.35516667,0.329248421,0.434640716,0.820993284,0.553633145,36.82219687,0.015069546,0.012781448,0.006189732
4163,0.118208174,50.72941621,0.002981685,0.001479038,36.75545005,0.49262973,1.10418855,0.904498874,0.594629435,26.52093873,0.340833657,0.478074585,0.780801011,0.527448684,36.08131007,0.013851684,0.011279862,0.005718151
4189,0.118467892,49.89934675,0.002906567,0.001465778,36.23697998,0.496425633,1.119858123,0.892800767,0.588217396,27.68106356,0.329019169,0.482005052,0.764546559,0.540765543,37.42140003,0.017211975,0.011333402,0.005686386
4839,0.118501758,48.42491187,0.002767752,0.001451283,36.17854985,0.476255727,1.155849945,0.898365366,0.572503038,28.428044,0.348240966,0.495916227,0.817219892,0.564976552,38.21000081,0.011643263,0.010082978,0.00600575
