0,rmse,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
1,1.0973224646288835,0.0029667922659196762,0.0013261009578249662,34.865659342391474,0.24786149825754306,1.069456768133661,0.5375191325987907,0.4993072369822206,66.78484052412038,0.3684674415584206,0.5015803113428473,0.7706133824159958,1.2686957433817252,57.061026787955186,0.0877536744788063,0.08245494406134696,0.004648157018536613
2,1.1445512239362674,0.002917400622751966,0.001329120843995542,36.937420804935144,0.2655774043178542,1.0533488920225798,0.6477059406209471,0.5784830801846207,33.4723860106771,0.3620278076458583,0.3959289942689819,0.34713644984751035,1.2750723607046224,40.93154275622086,0.029667553318459036,0.05097289794819286,0.00756292059958369
3,0.9286374559057089,0.0035747355110739214,0.0005649010848983282,40.48364681203217,0.5239637441928171,0.9010518097408761,0.6334630737649781,0.5452889882416906,73.80785422559703,0.807476011809034,0.5638801463866859,0.6167244180125251,1.1605286857973378,84.33143189549392,0.04994027690307807,0.024077000756336474,0.005155217683551407
4,1.2015920749664784,0.001399741468084871,0.0012239374822920496,28.458047946246342,0.2298077343996792,0.9530121558922244,0.892795254851807,0.5578771275739836,46.247299045765445,0.7033015167817881,0.5541984219468876,0.5691279685079451,0.7964143119854986,63.80552978682385,0.020511953582263872,0.012146721243352055,0.005982391632548965
5,0.9550306410397317,0.001585984390336288,0.0006646971457548453,34.24503063263886,0.5081234480239124,1.0592940405251885,0.5724964157417293,0.5136158785811571,76.03653888115196,0.8262719738501478,0.484489916738844,0.4018618233440354,0.8828300581226137,69.85792764677107,0.06589422306877299,0.021364424035151874,0.0059413235306140545
6,0.6850092672066386,0.0036848842899592097,0.0009350597265433162,48.89619539657102,0.5118336113904146,0.9547100930950281,0.801479839840564,0.653498796945241,48.727651301392335,0.4540488825167348,0.6150750571290851,0.5050814095346438,0.6604147013597415,86.89552423286585,0.021727019721940452,0.029129979213288568,0.0027665867505121235
7,1.0618288080318012,0.0014991595231836669,0.0011515324822379156,36.0859652091975,0.3719067976806558,1.185279328692836,0.5577977089046526,0.47580110791209307,34.738174343941324,0.7007103070512715,0.3500350441142312,0.8285500926960176,0.5780828114973847,38.580532106896534,0.05526017094963883,0.033795361479000356,0.007320366241220205
8,0.8604042281632829,0.0027305452033924353,0.0013005106918828183,45.97628057315487,0.40037366946165887,0.9401660962597718,0.7844513362827821,0.6974061988801356,51.601231337734276,0.44310016636593574,0.637424074200238,0.43390076896845703,0.8540533646722418,65.53761667850773,0.044618600157388104,0.08726815436686376,0.006652328378131292
9,1.1989759409275798,0.0021969566953332015,0.0013186027570410005,25.616285586342844,0.6191207584838373,0.5340800574056367,0.7608075030697379,0.6455765830514194,67.69473587903781,0.5330549200671083,0.5891235357903502,0.7389766607788877,0.5601297383898352,48.11873231919314,0.07482557626644433,0.08076996831201455,0.0020766461704357247
10,0.8660032808975695,0.003146972088638438,0.0008439844556041407,40.74929266132273,0.4597706895852038,0.8932338307522051,0.5319914430276805,0.7161519200896851,25.757672060442353,0.643273369762704,0.5610208725000527,0.790241338773549,1.0151974435095652,39.3960000618805,0.06313874497854774,0.032697005957584686,0.006253534424603843
