0,rmse,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
4951,0.059021582,0.003087269,0.001499066,45.45955861,0.496048515,1.04624441,0.906101051,0.465288363,46.06881223,0.329422665,0.661903939,0.436366456,0.766750762,39.78921711,0.021770556,0.010028812,0.00321638
4149,0.059354144,0.002615352,0.001438158,44.2232933,0.51798736,1.144298531,0.906161917,0.49464086,44.12851839,0.361969181,0.647514517,0.53808679,0.752393558,35.03688172,0.0154204,0.011443422,0.003609788
2895,0.059641058,0.002654331,0.001403188,43.12260639,0.505790226,1.154300714,0.880452499,0.511818332,45.59532488,0.340083157,0.669103346,0.527842481,0.757143096,35.04454846,0.013671369,0.010009573,0.003246069
4689,0.061020554,0.003014043,0.001482504,46.09027763,0.476284451,1.068431933,0.89066315,0.475193307,47.00361271,0.32988575,0.677621809,0.403526218,0.755183098,40.39529998,0.024185366,0.010078138,0.003205904
2924,0.061265753,0.002812579,0.001441329,44.24858459,0.513605489,1.101463197,0.884401771,0.512684555,45.75954596,0.32995437,0.656114475,0.546246668,0.719881838,35.15914097,0.010014891,0.010058709,0.003199615
4117,0.061389487,0.002672242,0.001403378,43.36952886,0.512285251,1.131620076,0.891713212,0.502336498,44.50666551,0.352568719,0.667642279,0.512531894,0.733751413,35.94436321,0.016244313,0.010021293,0.003540245
4164,0.06140386,0.002656247,0.001403785,44.55087417,0.486675236,1.173729372,0.892626318,0.496238804,43.85646559,0.353165012,0.649165997,0.567851584,0.73703215,36.01924866,0.010038499,0.011460455,0.003426242
3153,0.061460025,0.002587163,0.001424126,40.12981569,0.549541593,1.130760079,0.890496846,0.502095617,53.10463411,0.340545821,0.647803431,0.50710094,0.739507609,36.00770295,0.012774949,0.010003944,0.003063144
4984,0.061643991,0.002957318,0.001441163,44.27021871,0.49200171,1.082241125,0.905912481,0.465209241,49.1866022,0.341365052,0.634652334,0.473019344,0.73572797,38.40032568,0.023406436,0.010022304,0.003249758
3640,0.061719596,0.002835401,0.001482644,42.72181155,0.511150832,1.102478019,0.881472808,0.487895541,47.86155633,0.341068234,0.631408326,0.53107282,0.744959732,35.03416175,0.019449562,0.010063961,0.003645376
3604,0.061724747,0.002734747,0.001435052,42.67563854,0.523412073,1.130433651,0.883959277,0.496354312,46.17332715,0.329152313,0.656222615,0.509370939,0.756516272,35.06020502,0.016511139,0.0117231,0.003341614
4632,0.062244144,0.00302609,0.001482069,45.1386962,0.500739027,1.097097098,0.906051834,0.465744885,46.79560835,0.329467751,0.653068115,0.467470362,0.743043471,37.77740061,0.022988788,0.010051448,0.003381656
2953,0.062325253,0.002752754,0.001402665,42.25867284,0.537258546,1.126430026,0.889534139,0.523514992,47.42186532,0.329069535,0.652882691,0.524927894,0.721642145,35.02652036,0.01018974,0.010053794,0.003624562
4103,0.062348181,0.00266519,0.001385293,43.38357863,0.487720597,1.170329775,0.875724393,0.514411611,44.52011135,0.339023881,0.681143378,0.533205499,0.736487925,35.00939999,0.016595746,0.011399858,0.003330587
4626,0.062410928,0.00296808,0.001460357,45.49678073,0.502348213,1.087067035,0.906421965,0.465277102,48.47997668,0.341494031,0.64572714,0.463217916,0.76355986,37.7716742,0.022908969,0.01127561,0.00343517
2940,0.062876307,0.002700142,0.001392266,41.88696375,0.523352124,1.13014352,0.891560956,0.516386828,43.93730015,0.351489056,0.650915307,0.55697348,0.726223874,35.0963428,0.014890006,0.010043605,0.003058741
4876,0.063027344,0.003176495,0.001449808,46.60415989,0.460614691,1.065450433,0.906225552,0.465242781,49.81058687,0.340436922,0.657617499,0.41743483,0.718253452,40.17676392,0.021910163,0.010062811,0.00362781
4268,0.063221059,0.002755373,0.001386613,45.12865734,0.54408919,1.130468257,0.87019001,0.483192527,41.03746061,0.364996281,0.628045798,0.555820276,0.733906588,35.00715072,0.010145411,0.010031932,0.003899266
4645,0.063439535,0.002941325,0.001497337,46.39279962,0.490878764,1.05380448,0.905972663,0.472334629,48.11736949,0.354488611,0.661095734,0.462643203,0.740654907,40.03859051,0.024205086,0.010045024,0.003335985
3140,0.063586502,0.002588626,0.00138117,43.09506104,0.540470299,1.137375329,0.886765622,0.508713834,49.21840568,0.340872915,0.671409124,0.528076685,0.756738912,35.07906416,0.012723832,0.011371574,0.002884736
3958,0.063714763,0.002663642,0.001469782,42.05078207,0.511094354,1.149517003,0.906146271,0.491212154,47.58772885,0.329401421,0.620440605,0.503147528,0.77078706,36.93335379,0.014061006,0.012722698,0.003162922
4873,0.063831395,0.002945639,0.001498344,47.30498291,0.482804598,1.077412008,0.887027957,0.480707871,52.75816649,0.340349344,0.659802092,0.393354523,0.744006125,39.02868829,0.024072032,0.010024092,0.003088615
3324,0.063856199,0.002835171,0.001478691,42.64224102,0.522010634,1.101624605,0.880517092,0.472084526,48.08376053,0.341682524,0.656218398,0.474493337,0.787468831,35.06865418,0.017366626,0.010009043,0.003576796
4127,0.063963381,0.002772837,0.001423574,43.33638943,0.494879081,1.115524199,0.906453156,0.505533068,44.19256792,0.352222598,0.654034488,0.514195791,0.724834712,35.99012165,0.017701914,0.011385707,0.003502093
2870,0.064928194,0.00260569,0.001353886,43.90701699,0.517045621,1.167005052,0.864190105,0.512790029,45.4697556,0.329071698,0.679548595,0.504745306,0.77500238,35.04966457,0.015613725,0.010054043,0.002885278
2563,0.065086703,0.002656181,0.001311028,45.86495471,0.477927916,1.186060062,0.84318179,0.514755325,45.21256394,0.329264887,0.700867394,0.522622438,0.748444462,37.39449487,0.015704524,0.01004207,0.002455958
3386,0.065212331,0.002962165,0.001434343,39.37731453,0.515668936,1.118756195,0.906388556,0.468623678,45.64415564,0.329183206,0.638401707,0.485977606,0.788779547,37.09976344,0.0186391,0.010028217,0.003536747
2865,0.065464167,0.00255948,0.001386757,43.40776306,0.538998026,1.151752648,0.873837123,0.514253053,45.66304878,0.329719746,0.682542744,0.520392982,0.770562481,36.85480198,0.015230169,0.01006266,0.002843085
4695,0.065465611,0.003109046,0.001485666,46.79405366,0.475495505,1.055450556,0.906311195,0.47584286,48.92484675,0.329093775,0.68525102,0.388913327,0.814368605,41.37547922,0.024341918,0.010082833,0.003009113
3605,0.065943554,0.002787184,0.001449544,42.25717285,0.518496372,1.134887321,0.885788709,0.4912504,45.16906799,0.343113654,0.651506371,0.515805031,0.774694601,35.06177507,0.017386688,0.011358057,0.003240487
2883,0.065954273,0.002687779,0.001376512,44.10327051,0.503823248,1.117783354,0.89429345,0.517789712,45.24051906,0.329038637,0.681461768,0.516388468,0.763739016,36.66517657,0.013499847,0.010056023,0.003036167
3625,0.066070973,0.002847819,0.001453468,41.40412441,0.527627119,1.104549283,0.894062475,0.491655453,44.49237959,0.340129588,0.661446066,0.513481828,0.711534753,35.13287593,0.014630763,0.010063401,0.003254419
3747,0.066237996,0.002873349,0.001496818,40.55389624,0.481022371,1.102770901,0.885358627,0.49625539,49.79031152,0.329632341,0.663384859,0.440240151,0.726795829,36.89103707,0.012930417,0.010002158,0.003962762
3635,0.066287364,0.002891404,0.001428214,41.70298036,0.51239244,1.1368598,0.883889777,0.486269123,45.29095351,0.329489939,0.638825485,0.512862355,0.74346666,35.99814898,0.014121128,0.011437374,0.003192829
4092,0.06640676,0.002692137,0.001415247,41.23748512,0.572888383,1.074971825,0.906234127,0.496280944,48.02418459,0.340280887,0.64963884,0.558490505,0.730252532,36.7273431,0.016594973,0.010053707,0.002825481
3929,0.066616955,0.002809213,0.001464256,43.00512284,0.555575983,1.103071694,0.86525847,0.465025275,45.69797597,0.329063505,0.651334356,0.459401099,0.766218303,35.01294963,0.010013492,0.010041224,0.003020524
3570,0.067302264,0.00276373,0.001463321,42.49096351,0.514734689,1.148002704,0.887959551,0.490393356,43.52781602,0.340730663,0.646225246,0.49905545,0.815315715,35.06367571,0.018962905,0.010062892,0.003118722
4134,0.067731207,0.002666047,0.001411654,42.8121369,0.512328844,1.123461284,0.883333784,0.507373686,45.18209632,0.348342904,0.65694581,0.525025603,0.71306819,37.76167601,0.017289606,0.010051062,0.003634689
4631,0.067782474,0.002923585,0.001459295,45.18109473,0.507035185,1.083237709,0.888667291,0.4789407,47.67375148,0.339120354,0.643412517,0.443519559,0.773897463,38.0649316,0.024367364,0.01001784,0.003246586
3622,0.068063738,0.002917461,0.001478035,41.28790965,0.518091829,1.117108944,0.887896571,0.491098142,45.76648552,0.32964178,0.659640436,0.520043675,0.752278658,36.83612849,0.01447934,0.010056097,0.00323094
3297,0.068163887,0.002640968,0.001376498,42.6429499,0.544674738,1.127211812,0.876757734,0.499305871,48.34750391,0.329125467,0.6639345,0.498239511,0.757093637,35.05695688,0.016314026,0.010041928,0.003498625
4630,0.068269737,0.002956352,0.001497031,45.5291212,0.499620016,1.094358944,0.892644239,0.48169594,49.21469637,0.339532012,0.654761151,0.456364592,0.757389437,37.59825195,0.02290462,0.010069715,0.003298467
4106,0.068280048,0.002606045,0.001386594,42.76487494,0.50043321,1.149157878,0.884777824,0.516620663,44.39539752,0.34095095,0.664612964,0.538238278,0.734031254,35.01179254,0.017497254,0.010056625,0.003329217
4003,0.068297816,0.002627547,0.001433654,43.30978669,0.514230258,1.158660776,0.88332012,0.486114708,47.48480986,0.32917222,0.625746424,0.508839615,0.782663682,35.00783489,0.013784336,0.010002147,0.003643126
4249,0.068476864,0.002775011,0.001364872,42.2026357,0.491354297,1.145865363,0.889996248,0.49204795,42.26988961,0.341678868,0.692712328,0.580522748,0.747409611,35.06238247,0.011297558,0.011410891,0.003316583
4264,0.068490284,0.00260138,0.001430254,42.58701886,0.482764615,1.142880635,0.879700737,0.504734559,46.21780145,0.353627492,0.673472861,0.551612481,0.743615379,35.98280698,0.016659488,0.010052285,0.003201044
3003,0.068506847,0.002734952,0.001435367,41.75147044,0.508332955,1.10248512,0.884403512,0.515527311,51.04144608,0.329615844,0.678244059,0.477391538,0.718949525,35.10781362,0.01012961,0.010020598,0.003525891
3168,0.068641337,0.002672074,0.001405386,40.3127969,0.533360631,1.117687663,0.905214683,0.50404074,52.63105798,0.329467247,0.627206675,0.513509908,0.724551652,36.97607869,0.014241868,0.010056507,0.003328804
1943,0.068752339,0.002574437,0.001344608,46.54286057,0.549564381,1.169931451,0.829899742,0.510971283,33.19682347,0.351175174,0.706401478,0.547252825,0.748222516,37.32166091,0.012762778,0.010067526,0.002572563
2715,0.068916657,0.002485674,0.001334167,45.10786681,0.492783916,1.187744328,0.859837219,0.525131637,44.72961737,0.329170593,0.711668211,0.554271826,0.72484967,38.7893753,0.01566224,0.011364483,0.00325687
3818,0.068991428,0.002890508,0.001419468,42.78230577,0.523318712,1.143423268,0.865968487,0.47549631,50.55707384,0.329046503,0.680701297,0.480011065,0.781019467,35.01223423,0.014596388,0.010042385,0.003692483
4113,0.068997013,0.002624731,0.001384668,43.67826283,0.498235622,1.152925947,0.877109911,0.517216333,45.32749599,0.341877908,0.668778599,0.538543827,0.740150862,36.0774346,0.016529944,0.011430754,0.003363317
3145,0.069170669,0.002581812,0.001385903,42.13365474,0.533997258,1.156005848,0.883751877,0.506912672,48.89959494,0.338896818,0.654478733,0.543873201,0.737429458,36.11380214,0.013056067,0.011426094,0.003082596
2708,0.069182218,0.002527952,0.001348038,45.50168655,0.505847655,1.176668326,0.858853485,0.515835598,43.24516765,0.340107894,0.710237552,0.560375577,0.757188383,38.24313782,0.016212588,0.011457305,0.003064704
2728,0.069242723,0.002521493,0.001386269,43.31499393,0.534976136,1.146533275,0.882624165,0.509616385,46.7583282,0.341178738,0.663240865,0.537037446,0.76544395,36.87046542,0.011695792,0.011429063,0.002745942
2707,0.069597227,0.002540329,0.001364005,45.24973257,0.509648414,1.161846136,0.862837562,0.514122835,43.11958895,0.340249195,0.710646193,0.564836636,0.751453325,38.09121568,0.017254524,0.011390054,0.002966692
4902,0.069752364,0.002919363,0.001499864,44.61711553,0.485268092,1.04454676,0.906254997,0.481526585,51.6511798,0.32992996,0.694853161,0.420659886,0.71849413,39.79550916,0.023419615,0.0114522,0.003312531
3627,0.069767438,0.002777722,0.001434047,42.21830672,0.540202909,1.121305545,0.86831101,0.47935534,47.36157559,0.329944257,0.637183643,0.532312418,0.777794418,35.03240609,0.014086534,0.010043645,0.003393029
3601,0.069874584,0.002902331,0.001433781,42.56602643,0.485294489,1.149111929,0.883735326,0.470703682,45.2447557,0.342857404,0.6337187,0.48011967,0.803097321,35.05529766,0.019629061,0.010023222,0.003159828
2734,0.069877286,0.002515342,0.001379483,42.76239812,0.534853429,1.140391607,0.88114539,0.501324385,48.66060432,0.360608674,0.665915544,0.522326642,0.760342637,35.02935133,0.01004904,0.010081009,0.002732668
4839,0.069890841,0.002960922,0.001474733,46.45651854,0.469088651,1.070611523,0.906080352,0.480381547,50.00210252,0.329519294,0.670597922,0.452855358,0.78104347,41.89996217,0.028779416,0.010036858,0.003597408
4455,0.069983284,0.002879849,0.001352838,43.52913113,0.486085979,1.136398425,0.90637909,0.485466704,45.25975243,0.340490347,0.620960565,0.559439882,0.711631329,35.0269162,0.018646311,0.010021077,0.003912608
2313,0.070423555,0.002524309,0.001364537,44.97131831,0.471523649,1.199453782,0.844034102,0.506105599,43.32315093,0.341220541,0.737995447,0.563281456,0.801230752,38.61706575,0.013415936,0.01000933,0.002564234
4807,0.070464515,0.003080486,0.001464865,46.04780863,0.470355544,1.086158365,0.893524924,0.465732725,48.3259601,0.32940043,0.676981,0.408764995,0.731122364,39.6784754,0.022347942,0.01259159,0.003013458
4108,0.070834332,0.00266227,0.00141084,43.03964011,0.499891187,1.149734597,0.885771887,0.511594861,42.92221707,0.340316027,0.678624491,0.533205782,0.720660774,36.16826061,0.018366989,0.012533491,0.003491707
4105,0.070924844,0.002676041,0.001406532,43.07382003,0.503795442,1.164594784,0.882179947,0.510627748,43.1159327,0.329248322,0.672506205,0.548020107,0.727935929,35.92072651,0.016973193,0.011339851,0.003290757
4122,0.071150408,0.002690959,0.001449656,43.25292092,0.506733797,1.125002608,0.895765895,0.494593065,43.00842496,0.367114923,0.6648033,0.547453746,0.713614212,35.90606216,0.017421082,0.011597887,0.00359393
2382,0.071170222,0.002518686,0.001382465,44.18910264,0.466777444,1.199805731,0.859761922,0.512204558,43.90215461,0.329199306,0.749474848,0.53154219,0.743847077,40.80779969,0.016400708,0.01003161,0.002470408
4138,0.071185558,0.002668413,0.001422418,41.14751121,0.514824688,1.143378928,0.886667382,0.49860357,43.89391127,0.360601442,0.663994195,0.543810862,0.709195323,35.08863712,0.019599118,0.010022217,0.003737471
2916,0.071378415,0.002620338,0.001405525,44.63693855,0.515087007,1.140511295,0.879260562,0.513933322,45.75233705,0.329762727,0.674974976,0.55154557,0.771855459,35.09845173,0.012144023,0.010053181,0.003079896
3602,0.071423911,0.002741779,0.001419317,42.77314517,0.528889596,1.12197096,0.875951285,0.5009368,45.83789704,0.339754088,0.664671244,0.496490701,0.761648297,36.02535541,0.017145555,0.011452856,0.003346635
4936,0.07156995,0.003103444,0.001480468,44.59149416,0.480534197,1.063872583,0.887264747,0.482635277,50.2926767,0.329414186,0.645876607,0.433125152,0.753005376,39.91345697,0.023136865,0.010009464,0.003165773
4647,0.071619369,0.002920949,0.0014823,45.96772035,0.507945542,1.075866201,0.900011206,0.472285597,47.79067602,0.32925534,0.640297982,0.466131405,0.763091382,39.38616068,0.027571891,0.011325547,0.003217603
3656,0.071629565,0.002818158,0.001471116,41.89636086,0.547048701,1.074638255,0.898886073,0.48230037,47.01067472,0.353235546,0.655271871,0.526904931,0.703798149,35.02722148,0.017701963,0.011481794,0.003608623
3059,0.071855529,0.002759461,0.001377619,44.20018116,0.5022971,1.123453368,0.906344545,0.513265372,48.94302974,0.34141728,0.69138614,0.469594332,0.761258134,38.41188473,0.017795342,0.010045416,0.003297012
3550,0.071955682,0.002941659,0.001421366,41.44818336,0.491161813,1.110127218,0.906451946,0.472309669,43.7886097,0.329185109,0.630344679,0.491382904,0.737443734,37.57168063,0.019805472,0.010058608,0.003280982
2310,0.072235824,0.002508482,0.001354452,44.92712296,0.471368417,1.1890846,0.85489906,0.511338872,42.82799457,0.329505561,0.731357587,0.553559045,0.772428943,38.94269006,0.016063886,0.010064003,0.002866811
2764,0.072458127,0.002533848,0.001325293,43.0463544,0.520936031,1.145679126,0.888187014,0.498252573,48.85502628,0.350121446,0.664875173,0.511753226,0.727783244,37.33559248,0.012829614,0.010036156,0.00256205
4986,0.072630632,0.00300975,0.001478288,44.2939382,0.509749822,1.061765409,0.893630019,0.47099885,48.11531038,0.329064649,0.653823083,0.439134975,0.79907971,39.46980851,0.024500371,0.010009222,0.003651368
3028,0.07289032,0.002682521,0.00145679,43.21195728,0.513014826,1.102362585,0.888956569,0.509279128,51.09956877,0.329029635,0.65463808,0.470343634,0.712808372,36.9507092,0.013394911,0.011410696,0.003647174
3946,0.072962218,0.00264993,0.001414679,43.57719267,0.511408595,1.151306594,0.863998574,0.476872065,45.45922072,0.329339793,0.659960406,0.468281169,0.716484987,37.62882835,0.014943081,0.01004279,0.002916954
3165,0.073021502,0.002596793,0.001407644,41.03564917,0.557285046,1.103236703,0.885871503,0.510343996,54.26480978,0.329046964,0.654564776,0.510159787,0.716404162,36.00582888,0.0151033,0.010077467,0.003197327
4709,0.073121313,0.003047344,0.001495585,45.3958322,0.478724757,1.042315247,0.906218612,0.475672062,48.64136821,0.330612126,0.690460006,0.391329635,0.784258251,40.39554881,0.025304581,0.010014901,0.003316629
4725,0.073250479,0.003226495,0.0014965,47.55485632,0.467958602,1.012602037,0.899564652,0.466318043,50.52145289,0.33862743,0.701821425,0.418213111,0.748255741,41.6556826,0.022703008,0.010065518,0.003137432
4612,0.073335004,0.002841089,0.001499308,44.76530334,0.532484196,1.0571322,0.892816816,0.480529551,46.34977143,0.329299263,0.647883788,0.474339568,0.790511406,39.84596556,0.023257918,0.010130946,0.003751619
2781,0.073419037,0.00253051,0.001388162,41.25362396,0.542230275,1.147308997,0.891439574,0.499975296,52.62069503,0.348787148,0.640156205,0.496635527,0.790983602,35.17976285,0.012217792,0.010112297,0.002634266
2727,0.073530862,0.002511583,0.001321949,44.23047379,0.511755072,1.16217674,0.856645345,0.522118798,45.18368433,0.329606746,0.693295227,0.538888095,0.764917101,38.49746844,0.013903618,0.01000239,0.002819983
4702,0.073552219,0.003067133,0.001480579,46.84030605,0.463919762,1.057867341,0.884754375,0.465933894,47.07647062,0.339857012,0.695663676,0.398718865,0.753980729,41.00959232,0.024159792,0.01019547,0.003297097
4610,0.073669246,0.003092354,0.001496476,44.50399388,0.494243367,1.084668809,0.899452976,0.478676274,48.85977782,0.32909542,0.681766859,0.464835215,0.743323714,38.62350215,0.023583298,0.011399427,0.003284035
4085,0.073792631,0.002946301,0.001451745,41.77891315,0.511343322,1.152274318,0.897572036,0.502842072,43.25161608,0.329189038,0.652247043,0.46684454,0.752545991,35.00587981,0.011382029,0.01144013,0.002957071
4119,0.073801472,0.002722715,0.001430506,42.21572921,0.49955605,1.121669657,0.894688941,0.500914115,43.53837935,0.35875446,0.650677547,0.543130795,0.705246738,36.83589501,0.019030149,0.011307821,0.003678987
4159,0.073931225,0.002592505,0.00142763,44.03391782,0.50232172,1.156556146,0.899424028,0.504033284,43.57079247,0.361855582,0.643941943,0.551724606,0.747355795,35.0784341,0.013104559,0.012741182,0.003456122
4706,0.073963723,0.003107177,0.001479305,47.41288077,0.493996627,1.057552811,0.906167579,0.476237821,47.79455829,0.329571409,0.699156238,0.416542443,0.794306939,40.51889776,0.025590071,0.010006103,0.003165236
4853,0.073994008,0.002969229,0.001452981,47.08821829,0.488941401,1.046188945,0.906484188,0.465125696,50.78755388,0.329603074,0.686844173,0.452597137,0.72252359,41.70148023,0.021733646,0.012728185,0.003368794
2745,0.074003374,0.002508642,0.001394947,42.5068641,0.539790448,1.145350337,0.887163727,0.497574197,47.41975036,0.329148185,0.660662644,0.52548251,0.767980823,36.94298572,0.010297354,0.011501727,0.002635829
4478,0.074028989,0.002760537,0.001462501,43.60804537,0.534905232,1.13969746,0.890006791,0.489637365,46.40040697,0.339785459,0.672490105,0.508225262,0.795448122,35.03487326,0.017266003,0.010028718,0.003245239
1948,0.074032488,0.002522652,0.001306582,46.10141796,0.511891751,1.196570536,0.827783751,0.518810292,35.9648982,0.329696487,0.731612317,0.579602957,0.746503364,39.32029203,0.017796554,0.010016513,0.002905592
4748,0.074053104,0.003117325,0.001498811,46.04098899,0.476804851,1.064998219,0.884152956,0.471751911,50.04706453,0.330634947,0.700317266,0.409399142,0.757906388,40.31070674,0.023030702,0.010030079,0.003320059
2099,0.074225537,0.002480568,0.001339322,44.37539107,0.484080519,1.186392577,0.858387623,0.538138321,37.58591077,0.33083729,0.705994221,0.577257197,0.732810025,41.27811114,0.018313499,0.011530849,0.002918495
4342,0.074369475,0.002802964,0.001460161,42.15236395,0.482173307,1.136521829,0.870240204,0.488522339,44.57226198,0.351325018,0.642576558,0.521524797,0.76157742,36.01052997,0.01901452,0.010027807,0.003806723
3148,0.074807225,0.002627351,0.001392999,41.04531074,0.547865949,1.114132584,0.899398959,0.508075599,50.56383436,0.32918109,0.63055825,0.509135185,0.747031753,35.75607758,0.01272055,0.010001863,0.003073987
2822,0.074835262,0.002514876,0.001377523,43.45289398,0.522793993,1.122134677,0.889932265,0.499544476,46.68476029,0.350551814,0.674986212,0.537138987,0.755343072,37.83912235,0.013848617,0.010013882,0.002796188
2311,0.074921748,0.002526995,0.001364827,45.17058419,0.468437009,1.186772029,0.847505173,0.509049917,43.45271965,0.329339918,0.73899355,0.564686698,0.794199736,38.76310038,0.014146229,0.010009543,0.002817215
4627,0.074965845,0.002952647,0.001474726,45.73280863,0.49913086,1.084777638,0.893759951,0.477040752,47.53587771,0.344779517,0.646271597,0.465463205,0.766924025,37.61440173,0.022814873,0.011480676,0.003318973
2316,0.075076289,0.002575241,0.001345506,45.68893345,0.484678826,1.186926591,0.842122116,0.506093686,43.555217,0.329048178,0.737600819,0.54301371,0.80513654,38.84266855,0.013377692,0.01010337,0.002471141
4116,0.075289058,0.002586936,0.001428991,42.5470428,0.495242649,1.17495908,0.872634551,0.512399102,46.87997386,0.329748017,0.652348819,0.530108567,0.757883014,35.94565362,0.017673194,0.012617934,0.00314191
4783,0.075460484,0.003063575,0.001497989,47.83935891,0.47544991,1.081234432,0.899679721,0.477893677,49.7679144,0.329642618,0.703019961,0.44490143,0.794968557,40.37739194,0.026210647,0.010076881,0.003552403
3149,0.075705607,0.002585956,0.001428107,41.8011338,0.540298107,1.141431794,0.890618408,0.500905649,54.34228458,0.32925953,0.654001609,0.529600818,0.711947844,35.74983017,0.011715202,0.012658437,0.00322014
3693,0.075808973,0.003009894,0.001459789,40.49563888,0.527484513,1.123209673,0.865326839,0.465089268,46.72289783,0.329795868,0.673830561,0.544992604,0.747969903,35.01842232,0.018703118,0.010074984,0.003226216
2629,0.075817189,0.002562432,0.001413108,47.02948733,0.482712039,1.144328641,0.837023718,0.53268814,39.25370322,0.349714247,0.725826733,0.582811675,0.679417954,40.46055337,0.018352581,0.010003061,0.002772848
4795,0.075898149,0.00305139,0.00148014,47.00414586,0.452248593,1.081495998,0.906132996,0.473982171,51.96280541,0.329413659,0.691251666,0.431119307,0.735329364,43.50794686,0.02570764,0.010090609,0.003159321
3061,0.075931666,0.0026958,0.001419839,41.99428476,0.526684718,1.144648701,0.875790689,0.502838598,45.83182466,0.329120002,0.656456786,0.522747611,0.692241669,36.85725074,0.012620628,0.010025929,0.003523978
3642,0.076044541,0.003036478,0.001499131,43.11107095,0.5106012,1.091044486,0.869027501,0.471782671,49.39733546,0.339577436,0.615306465,0.533688433,0.707243603,35.04370399,0.020595165,0.011366635,0.003749529
4661,0.076066866,0.003155108,0.001464713,46.92677553,0.476139282,1.067742392,0.887905075,0.465750152,48.78939787,0.329079285,0.65800985,0.424739899,0.757195026,40.65525531,0.025753484,0.010065466,0.003179328
1966,0.076078602,0.002497961,0.001307176,44.8497354,0.464014625,1.197330209,0.849689618,0.537641478,36.65787562,0.32952077,0.749555805,0.606376016,0.748495185,42.69158594,0.020309752,0.011604022,0.003494529
3264,0.076114388,0.002765561,0.001376351,42.2552844,0.553378968,1.080306445,0.872628901,0.504307074,50.34422905,0.349843854,0.670891987,0.488777292,0.701468495,35.00332071,0.017788776,0.010028459,0.002905014
