0,rmse,NAVAILI,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
90,0.882363498,24.05130198,0.003869052,0.001290985,49.98030893,0.565891455,1.116793871,0.596983269,0.517294768,47.87776511,0.661653976,0.385558351,0.778409487,1.364767012,43.51880492,0.086988328,0.046226889,0.00620453
91,0.95863895,23.12107006,0.001659373,0.001143059,42.82530821,0.653241339,0.785465301,0.760206025,0.585982517,68.18039273,0.476225595,0.352839448,0.64875967,0.848001202,37.11285139,0.055881694,0.013424101,0.005901724
92,0.55553423,25.62696884,0.002344361,0.001480801,47.62306184,0.596026596,0.999358436,0.814404634,0.641696422,65.42137462,0.401786506,0.74871173,0.790753984,0.933117168,69.71371729,0.029206699,0.022593549,0.005431041
93,0.53742568,21.18125596,0.001445711,0.001346059,34.43070032,0.665755683,0.924407155,0.849496167,0.561187562,76.24891484,0.556139644,0.455022285,0.624603433,0.710004324,60.97088213,0.043852687,0.010161811,0.005108053
94,0.605091107,25.00217757,0.002860746,0.000890697,39.47356473,0.622948368,0.983711874,0.837844197,0.622661505,52.03997073,0.518578494,0.487687752,0.521709481,1.013179171,73.8794518,0.062419912,0.019348339,0.003856039
95,0.792291846,21.95897643,0.003015647,0.00126464,44.72191534,0.537292904,1.143484461,0.785277128,0.630173484,72.51543257,0.884803219,0.401860176,0.494781323,0.561834607,76.01619848,0.06983315,0.05697302,0.004434235
96,0.730397958,24.69239951,0.002238901,0.001178298,36.11030186,0.486399897,1.03341926,0.885082532,0.52863313,54.68957461,0.357513011,0.263138152,0.553171427,0.743889609,56.76784684,0.034600075,0.032396012,0.006362354
97,1.099013269,22.25853129,0.003190385,0.001210608,18.15987391,0.578962216,0.964221471,0.724727657,0.544673082,57.90003674,0.697624844,0.307441304,0.444164435,0.781361264,66.84123098,0.073464113,0.061124,0.002308116
98,0.769432988,24.34031717,0.002166401,0.001306756,45.80391667,0.455540073,0.859931246,0.695009362,0.5563297,45.48945992,0.581696938,0.44367943,0.383645585,0.523487562,72.08193203,0.080707852,0.074239676,0.005708663
99,0.671811747,26.44932865,0.002066182,0.00099727,43.56283109,0.600892863,1.162120407,0.547410332,0.61602596,60.25984262,0.489753674,0.27861463,0.680401917,0.634630909,47.66364377,0.065496523,0.037898351,0.004937239
100,0.806131325,23.57977833,0.002760247,0.001390852,33.48585876,0.5580788,0.630366797,0.677369428,0.488933127,70.22732572,0.748560933,0.359423582,0.598441513,0.584636441,78.47569499,0.04784095,0.025800381,0.003659192
101,0.768869739,22.90367197,0.002544989,0.001058412,31.66228226,0.549726279,1.089943344,0.645144672,0.716872948,49.05070727,0.443143655,0.422937971,0.893764931,0.815161512,64.83145102,0.077988058,0.050978478,0.004729304
102,1.09121739,24.18925117,0.001312195,0.001100402,37.76792567,0.474777537,0.83282759,0.858256678,0.541712298,63.3163877,0.393223935,0.328049573,0.585480379,0.6628339,63.21462125,0.041388674,0.035506698,0.00321197
103,0.779826975,20.51523049,0.002952602,0.001022777,41.28509199,0.645306747,1.049030813,0.513723719,0.593079233,39.65119038,0.342865821,0.375886988,0.737427286,1.229630719,53.35257852,0.053598546,0.04407901,0.004007968
104,0.625853088,22.50390136,0.003740421,0.000534521,47.35608335,0.357975393,1.198417113,0.824576324,0.638633984,43.51019595,0.367846559,0.255891177,0.474570982,0.615885536,77.13474371,0.058755352,0.041397747,0.007145124
105,1.126137503,23.72987983,0.002420384,0.000936374,25.24849385,0.609821513,0.533470041,0.897535343,0.524296477,53.21446199,0.456019748,0.409011483,0.568048596,0.833105606,81.63325305,0.084166983,0.047594407,0.003038587
106,0.63231877,21.77785072,0.002702168,0.000830358,49.56899242,0.498914239,1.069864468,0.777956506,0.602517299,42.53627704,0.603180055,0.559889551,0.344182079,0.503912766,40.63213949,0.045386401,0.053775228,0.006858656
107,0.935446381,20.67191817,0.002274907,0.000735565,48.92598248,0.425088997,1.012700311,0.872868125,0.564515262,34.34074445,0.427289841,0.297223739,0.517193965,0.531941986,38.82101209,0.028371922,0.016497801,0.003361555
108,0.738312463,21.32726194,0.001962749,0.000632665,42.07323336,0.634656541,0.93846238,0.806650578,0.583911468,56.71265372,0.531864694,0.339353861,0.873434398,0.683995369,46.05736357,0.02443628,0.029981087,0.00257008
109,0.638257742,23.3693195,0.001835722,0.001415253,37.19785473,0.56725694,1.124059151,0.86150374,0.660716225,74.23469996,0.639448274,0.687641712,0.433290442,0.75692279,59.23944478,0.04998721,0.039861048,0.005408738
110,0.905466433,22.05139996,0.003062115,0.00099248,28.54630519,0.510822703,1.187099525,0.743196576,0.645962338,61.58851852,0.383012025,0.605747474,0.493522038,1.023168519,35.05299044,0.064185928,0.069747312,0.005237307
111,0.936927207,22.73323258,0.003671399,0.000915655,23.3804714,0.44861181,1.136005804,0.768746146,0.502588797,51.41201508,0.341796723,0.383229907,0.704727424,0.561815727,57.32282648,0.061498285,0.059795038,0.004271545
112,1.026866231,20.99829705,0.001527361,0.001132566,38.48766557,0.67218226,0.810895422,0.886512919,0.574716079,26.62049125,0.46956422,0.54261642,0.45893404,0.504784121,51.9704032,0.038287669,0.012692507,0.005601224
113,0.753876295,26.81452416,0.002816083,0.000774945,44.36134184,0.523641028,0.84961199,0.903024649,0.608245948,37.60256769,0.407721292,0.274645077,0.751431317,0.710582972,50.61242312,0.0556006,0.063812894,0.005942108
114,0.85585347,25.08485804,0.002115949,0.001164347,48.37676517,0.47844894,0.955239392,0.841749771,0.6732288,46.2737826,0.80473551,0.476667647,0.614676801,1.077644284,67.11561623,0.018571694,0.075322625,0.007369405
115,0.995591253,23.93412595,0.001405273,0.001357895,19.25228743,0.617967867,1.093142961,0.572402764,0.470957274,58.71565292,0.851386929,0.290334231,0.636065862,0.88231218,73.54152106,0.088469789,0.052675035,0.005024349
116,0.760202571,27.5264051,0.002499612,0.000872664,39.98429129,0.393976673,1.166384375,0.704183152,0.685253008,67.42274215,0.49768053,0.457180343,0.411116492,1.169171075,61.38339628,0.03143607,0.042473409,0.006723875
117,0.623148892,21.49565778,0.003348412,0.001453604,35.38365782,0.535927313,1.152204804,0.792228733,0.6210726,65.10514675,0.359616239,0.500831955,0.796301527,0.596332727,79.11601054,0.026410846,0.045323525,0.006178494
118,0.723031697,23.11865176,0.002584671,0.001191657,46.10658969,0.580620414,1.115116281,0.758080242,0.749835127,55.47744179,0.622663401,0.31291568,0.560134785,1.381566193,44.11817547,0.060049066,0.023214463,0.004576288
119,0.777847194,22.37698758,0.00381577,0.001262456,50.43815302,0.662965271,0.91331483,0.889830564,0.552767591,77.70331991,0.65272737,0.571887098,0.652804785,0.993101678,54.72646386,0.035532149,0.033371835,0.006472566
120,0.986274703,24.5258234,0.002373897,0.000569268,47.208329,0.432470459,0.767909242,0.811893411,0.514121088,63.79495483,0.573716955,0.370043456,0.537893421,0.649577277,49.65822092,0.082589047,0.027049724,0.004125715
121,0.932025823,25.53898909,0.0034081,0.001330338,43.39970223,0.652864774,1.037287369,0.831771745,0.591438801,49.70493017,0.95247062,0.391760597,0.726234025,1.464778147,75.89598873,0.074148394,0.049937588,0.003840868
122,0.73819771,23.66785773,0.003564654,0.001307265,42.74398952,0.402421839,0.883456196,0.87725556,0.597323362,69.90028215,0.554073305,0.324050516,0.680109339,0.798286111,87.25029024,0.070931784,0.065474436,0.004441191
123,0.612923117,29.86794603,0.003256714,0.001481321,48.04126326,0.463816137,1.057137553,0.906067145,0.653905982,57.39546007,0.722498437,0.432248137,0.76959449,0.581407874,69.45216843,0.076821826,0.037696465,0.004753606
