,0
0,rmse
1,SLATB001
2,SPAN
3,EFFTB003
4,TMNFTB003
5,CVO
6,FLTB003
7,TDWI
8,CVL
9,TEFFMX
710,"[1.5041893983239432, 0.0022291700759680248, 49.534813808481566, 0.24082678155255047, 1.189582623633795, 0.8139322956326552, 0.7086687719227717, 33.81800654042382, 0.7890527217110771, 24.333347728685453]"
711,"[1.7382238645994672, 0.002085933428269885, 41.064313785988276, 0.21271667551842005, 1.4774015194994166, 0.8530117552509499, 0.629912268904802, 31.793576811136905, 0.6887639902144818, 26.601474928796378]"
712,"[1.3587735441126398, 0.002616631151629807, 38.58020620361057, 0.28496830624048614, 1.3419695083004903, 0.7580362601918255, 0.6392060662514504, 49.72079180866628, 0.948550521075327, 29.141135085566226]"
713,"[1.2023020030506808, 0.002894066433478162, 48.545726096147874, 0.13876962388479003, 1.390492961249277, 0.8245180977164109, 0.6005176664496646, 35.99563364277149, 0.8079643885396518, 33.35234820917824]"
714,"[0.6020303631835913, 0.002477006414721891, 44.12101280511503, 0.29432888475817315, 1.246352735750822, 0.621868917739455, 0.6736093257587829, 39.2652305005877, 0.6064214230198683, 25.49602081766446]"
715,"[1.0215762920542544, 0.0018637368231189822, 46.19483890621542, 0.26614185122956474, 1.4165748136548086, 0.4618698533485116, 0.7013097571027559, 37.931886148178634, 0.7669331609573175, 30.289739675865395]"
716,"[0.8674759450267949, 0.002811120860647485, 45.24152586403952, 0.20109940949115238, 1.445873594857919, 0.7927428470400897, 0.6114786165638713, 42.381378144525435, 0.9377486139623965, 28.574472516702485]"
717,"[2.275846517025575, 0.0034621950434765014, 47.52855316068077, 0.31341932151182544, 1.28632765302611, 0.6584929739539981, 0.5418710814750902, 45.921835298058454, 0.8225513012758351, 31.23340080705814]"
718,"[1.4651480664724363, 0.0027162120978129764, 48.2222355121238, 0.18572616329610636, 1.17690328570432, 0.5732162649957788, 0.6509979750975455, 32.96584730615473, 0.8403280927161211, 35.9778069488551]"
719,"[2.5989045699921376, 0.0016181790531371591, 40.135623700117854, 0.2237396184948971, 1.3215305417872913, 0.6029714891307315, 0.7128714623166964, 35.01865971258268, 0.7215022433625751, 32.06258980519613]"
720,"[1.5704893424703532, 0.004089217959232254, 42.1698622517168, 0.15236199763901767, 1.4988635732363236, 0.6886767089154925, 0.6882523645625738, 28.135746916921757, 0.5768607655457498, 34.121107977615026]"
721,"[0.5222656604311215, 0.0033224429446718556, 49.59265956827578, 0.12577940356500064, 1.40010977469473, 0.7089670343875052, 0.663835544792382, 44.094548863727226, 0.8601759298522069, 27.684821244243686]"
722,"[1.8882303178978652, 0.0030262675333057164, 27.051764818529875, 0.23356730959675398, 1.3716034420885475, 0.7276120899715819, 0.616720823333307, 30.335731185115016, 0.8833301855640672, 27.100737722084865]"
723,"[1.0641309186428474, 0.002194607615663057, 32.796667999652975, 0.24951138163839598, 1.4629759756948923, 0.5055245976674101, 0.6432357226849784, 48.24606136114634, 0.732025906896034, 18.24292925618248]"
724,"[3.4395195550222883, 0.0023495342003698083, 43.75780398759299, 0.16668792506904173, 0.5219355279491649, 0.7462788877201192, 0.5792305555804265, 40.36768724368145, 0.6722519934592814, 29.680297307818186]"
725,"[1.0330898365922438, 0.0025635615209865237, 46.020202391491964, 0.24039763000682915, 1.3393998514112793, 0.8367304136221486, 0.5595365498564281, 46.98300213690749, 0.6164417697890985, 32.85810335692434]"
726,"[3.076374063333114, 0.001345727690615849, 42.819124373516466, 0.1926539644034363, 1.4380630227902071, 0.6766918515396962, 0.6947046137704567, 37.30486000071956, 0.5891530717497975, 35.024370585756074]"
727,"[1.3874421393510539, 0.0020221444711011863, 46.98386029642668, 0.2806076296890036, 1.3103565021657402, 0.5531391822298503, 0.6254057760226786, 44.858450227268406, 0.7117367586020921, 23.77473598042237]"
728,"[2.1742218920493293, 0.0026693964217982583, 20.06798941036199, 0.20877235300470554, 1.4140247097275667, 0.6395438753604171, 0.6795476563472767, 41.51837225485571, 0.7735601325542505, 21.168085908260927]"
729,"[0.6477431640472636, 0.0031055500873178664, 50.47620871647537, 0.2547637895715483, 1.2686752695651422, 0.7758209677800427, 0.6572038043238566, 29.21558099025615, 0.637878454382727, 36.58058986535612]"
730,"[1.9179063739682565, 0.002270188254246565, 29.772085993135377, 0.17614341190615584, 1.4788162024292808, 0.6996309941545474, 0.6673931276296781, 39.368781881024155, 0.7544224822415477, 24.986515823328077]"
731,"[2.3402314265083652, 0.002444467494807508, 44.55673182275024, 0.14477605500653054, 1.3736415300343203, 0.8609389624543886, 0.5929612803280284, 26.45791497422112, 0.7920582598132322, 26.17498650898919]"
732,"[0.8640875713372411, 0.0028051341574353975, 48.490157528642634, 0.3239652969606213, 1.3600159629316995, 0.5806157407923138, 0.5703792607369849, 34.13071491222175, 0.6635344613380466, 22.741326457195708]"
733,"[3.4665501478420735, 0.0005733984769910583, 41.58821657561091, 0.2703218638792182, 1.24279266568784, 0.6124558372776403, 0.6015814069352312, 51.88687651229424, 0.8993965103827054, 30.977395570997594]"
734,"[1.871904154202787, 0.0017957943366514058, 45.06053896027703, 0.22562704584799984, 1.4388741282412227, 0.7371798299040385, 0.6308759373507258, 38.34751644848063, 0.8360510890138213, 30.166487440382795]"
735,"[1.4867928177326797, 0.0031889533330402417, 47.406656450508784, 0.29806341581176327, 1.2878658886566798, 0.7140106810770053, 0.503704347960632, 43.553931912457244, 0.9206820826562737, 28.643988146362695]"
736,"[1.9129844909909772, 0.002929215767758832, 49.23699484741947, 0.1553310645866662, 1.3908444773672262, 0.6486841827804312, 0.48148241362438227, 31.066514750320987, 0.7008951423765731, 33.714041310383784]"
737,"[2.2615392408145145, 0.0038961147756026333, 46.41842738753144, 0.21572291299498408, 1.4997852258848416, 0.7663814193598859, 0.6063091724637073, 35.666499957607826, 0.598444403621663, 32.23699926167974]"
738,"[0.875105235634667, 0.0021597817384479234, 37.62388540368894, 0.20461458973678331, 1.462115476629756, 0.8048390278679378, 0.6844536696414595, 41.94100748664597, 0.8724803378719654, 28.208796052018588]"
739,"[1.6762891046599737, 0.002534447772385056, 45.77701711164597, 0.182899548688228, 1.218823772004485, 0.675392619544295, 0.6721851584469059, 32.37305169304721, 0.8056264816778361, 29.370349377445574]"
740,"[2.3883751743078023, 0.002392095914689244, 47.93276689919305, 0.1257341264363127, 1.3297294664719468, 0.6645737111884625, 0.647501533517433, 49.203030019198295, 0.6286409037811689, 21.973258636790803]"
741,"[1.288086769200706, 0.002304682175052648, 43.676779656421196, 0.16611700325394976, 1.421860670943815, 0.48833268503940863, 0.7179701414998244, 40.064048307884896, 0.7451372985074196, 24.59813228522806]"
742,"[1.547987762693228, 0.002626587902964164, 49.90959091443379, 0.534055867300854, 1.1606070378635915, 0.6935881929296109, 0.5860153211263617, 36.622906542323555, 0.7278985376698496, 26.782621565452832]"
743,"[1.6337006225889907, 0.0019537078497997647, 50.4949926350341, 0.6167708476512108, 1.3533160868114922, 0.7530060652276064, 0.6206315517145495, 45.41166411256203, 0.6803526754452329, 31.719125045889278]"
744,"[1.8981557894279926, 0.0020704443658728314, 42.587399687412315, 0.2364421419354671, 1.4991861216334024, 0.7245861194317409, 0.5466942723700193, 33.27937587931213, 0.6480051224025911, 25.654605882043686]"
745,"[0.32890343850446363, 0.0027205716426471514, 48.916061396662776, 0.2619569506790418, 1.3066039260564204, 0.787572805716326, 0.7015046276175716, 34.57062662422908, 0.5651172654618822, 27.641629819812778]"
746,"[2.3997544958005594, 0.0028480205423603595, 39.09121849597795, 0.33909879670235554, 1.399938556619649, 0.8241156020842679, 0.6357349786211225, 42.88086877376106, 0.8532700027693279, 30.619748322542065]"
747,"[3.3230881367835168, 0.003030520511657971, 40.61261598019102, 0.19728285844259333, 0.4680343323158623, 0.6259015014622659, 0.6912378069340042, 38.49736718213619, 0.7743190899922727, 35.50500205479508]"
748,"[3.510973354996191, 0.0007298985228334368, 25.808365852727434, 0.13449891501408762, 1.4784043660645865, 0.8444353606259202, 0.6574227056114554, 27.519872740832653, 0.7009545643566136, 32.79788143953627]"
749,"[1.016193886932495, 0.002476120772838115, 46.88932371782183, 0.27464779439061643, 1.3816515654366217, 0.5926199141855426, 0.6781583434642697, 37.13465000844518, 0.8299925449717308, 28.94983823430207]"
750,"[1.0499751156787347, 0.0022430486543068544, 44.57584596558409, 0.29338092306439395, 1.4494685177358546, 0.7338176610027166, 0.7113655178556217, 40.988972739176276, 0.7574728525341058, 31.194355296783048]"
751,"[1.9274236418610415, 0.0036327087729213373, 45.54789375978389, 0.24509784559252001, 1.3355918173140269, 0.7766009783248702, 0.6118767269021549, 51.29911166565516, 0.610385856472829, 29.926507735065556]"
752,"[1.1642778861579397, 0.0023713538492390507, 47.89534114571761, 0.17596783601570562, 1.4234496740197273, 0.7083599007833604, 0.5960385785043433, 52.90556212922023, 0.8031106036044574, 33.95478295216233]"
753,"[2.056035772711529, 0.0027588565388459866, 22.276254652703877, 0.3152613472500355, 1.2502997699748508, 0.8148902425776792, 0.6617962916249924, 39.19154162553368, 0.7894402091203773, 23.216952125395547]"
754,"[0.6686527338435793, 0.002593022074451849, 49.76063215184519, 0.2190419303048405, 1.2762992605817416, 0.6533482856702664, 0.6476679601734063, 35.24716192915777, 0.8196090009261222, 26.57355099779627]"
755,"[2.0102541236411584, 0.0032663848681647734, 43.28710772585457, 0.25314214563174736, 1.3058875599753046, 0.7616128449958502, 0.7208435491202256, 46.79742817010952, 0.6917653551055323, 34.784838925135816]"
756,"[3.399181527669687, 0.002142346995600192, 46.4774016417169, 0.18925273183194913, 0.5670900004603787, 0.7424603447261311, 0.5788624477613024, 44.38678199960777, 0.8954575393591829, 28.074804425936158]"
757,"[1.1999281640862898, 0.0031290717267723938, 41.26731336421861, 0.14742800549998794, 1.3589437488754523, 0.6890579323380698, 0.6391947296833973, 32.10045154912036, 0.660544002523977, 33.34539584530343]"
758,"[2.3589099838342658, 0.0025388618628746596, 48.41702291988212, 0.16305872904705287, 1.1994667066366733, 0.6345531511783824, 0.5361320847965343, 47.884491618399615, 0.7172562045480552, 29.38875736893839]"
759,"[1.853960957004677, 0.003415633111386365, 45.016146591911294, 0.22554002159504635, 1.47277563290031, 0.7936238569107993, 0.671149123853328, 37.59636691949258, 0.5868007388131685, 31.746256133857056]"
760,"[2.184347039840818, 0.0014653213881615605, 50.48632463205871, 0.3083859287797985, 1.4989195853794566, 0.7199482375163668, 0.6254418663402285, 36.07142356243182, 0.630782393634584, 32.428186032506986]"
761,"[1.2726914046693936, 0.0026927128996353964, 47.18075737610822, 0.20591994834831412, 1.4074673449272679, 0.6717825202628023, 0.5300081110975376, 41.6204148033607, 0.7358025250102848, 18.999187317319375]"
762,"[1.54927026980639, 0.0029505016274404454, 44.26092712252471, 0.12516776199594742, 1.444286249999044, 0.8081629260419231, 0.6530194021317252, 25.033788204043436, 0.7614322367648512, 20.093727219987247]"
763,"[3.2817167561128944, 0.002876569803859948, 49.027930587156796, 0.27829402490692035, 0.425933603003789, 0.8368740091275392, 0.5533418196379591, 50.004907742713144, 0.8638137671910148, 30.560290599623432]"
764,"[1.101408887764915, 0.0023049958802952024, 42.68241383570084, 0.3302423163541688, 1.1479630067782098, 0.6167106851109732, 0.704381042733906, 43.500527178103304, 0.5750806546913136, 24.83126811884323]"
765,"[1.088326074494406, 0.001847076568826501, 47.90376370085847, 0.2603026595511094, 1.3783117889545857, 0.7643238606120858, 0.6844691831800166, 39.88631575342143, 0.8829104191921919, 27.260259768990657]"
766,"[2.5407418744589148, 0.002487950284697277, 24.53546572494082, 0.23500796749051892, 1.2286787960916388, 0.8791469812377859, 0.6966436694085218, 31.028603771224486, 0.5433579447623021, 25.447956631553243]"
767,"[2.065968949031571, 0.0035177490595140496, 45.93400447926068, 0.2864633136021068, 1.3237793865038407, 0.7061223293107712, 0.5738321012956101, 46.14089283225939, 0.6825442608783969, 28.826895424596756]"
768,"[2.6495013430138354, 0.002086150991039577, 49.665720808825576, 0.1954838109841287, 1.2921540409538086, 0.6062398038503533, 0.6168755036166138, 29.97651937040208, 0.6095397819540724, 26.104273179953918]"
769,"[3.147425701362329, 0.0017126199901198712, 36.32704120436638, 0.13530743577702484, 1.3470151389031275, 0.6596618540376851, 0.5662546946770404, 33.82425655807719, 0.9950511956741084, 30.92095203703008]"
770,"[2.304741468745118, 0.001995272055942253, 47.18925829747416, 0.15621477848754708, 1.4325082978701997, 0.6832698478466214, 0.605244409844417, 40.82628316332657, 0.8446585258486732, 29.96054916610205]"
771,"[0.6177984814087877, 0.0026410924094738054, 41.981033659172525, 0.1751841502018721, 1.4556862549659468, 0.7508776831712152, 0.6339883199901452, 42.616188520647, 0.7838765585571752, 27.817231766896167]"
772,"[0.33574619747105544, 0.0021978970857561946, 43.62878034196041, 0.24359262549360172, 1.3964096703203643, 0.8638238376620803, 0.6665984376420405, 48.829240990817254, 0.9137146468778459, 24.011938147948246]"
773,"[1.8477796079550455, 0.0024084610720465664, 45.39627717221893, 0.184773722635103, 1.2715287163857933, 0.5593965649280487, 0.6781362516167102, 38.38884558632956, 0.6520575742497577, 31.344067467212138]"
774,"[3.0910383661128553, 0.0028043160926790383, 48.590469923579974, 0.21320819853258746, 0.6160293688504392, 0.7795779879155286, 0.6420155166404864, 36.40093232777139, 0.9305034394161157, 27.13302788690968]"
775,"[2.3599293815029103, 0.004156944002037922, 16.712880012801392, 0.2661878135157821, 1.4782373278686733, 0.7304728657316389, 0.5880492702914351, 34.66738426641912, 0.6698580846295085, 16.68922716450708]"
776,"[0.5325146798180761, 0.0022851768263961957, 46.58227754832632, 0.25111183060369036, 1.41771189185609, 0.6376744753974701, 0.6884080274899894, 45.34211795265933, 0.8252619335673985, 22.633144284855582]"
777,"[0.6979055959989461, 0.0030419509667103557, 39.89319963111175, 0.22647839193516395, 1.3762138848744552, 0.7414457730316693, 0.6003238819881483, 33.30476906785143, 0.7279250579257133, 32.37840914192901]"
778,"[1.5173013817457308, 0.0027338337852648026, 49.24026419599586, 0.30131888540608526, 1.3371240459539486, 0.7023934556195442, 0.7252776592432781, 28.730762349379702, 0.7451220228157561, 34.27752102578911]"
779,"[1.817203789110986, 0.0032063876947136093, 27.853878826136754, 0.2018997412695657, 1.2435075159785975, 0.6725376578835253, 0.6317438158008889, 37.17707310354564, 0.6209350182263442, 20.664172546804217]"
780,"[1.0174159958151892, 0.0015485753801824766, 44.3999995328575, 0.5006201766482166, 1.1806377268377912, 0.5838530495860292, 0.7097855590348094, 39.95834545737547, 0.7739757723936792, 29.728508375478583]"
781,"[1.7058397652221013, 0.0024173435099555567, 47.655996280659494, 0.14419705321882215, 1.4990641799172297, 0.5215690034159168, 0.6125899720912068, 31.740097107806356, 0.803571957178231, 33.107295183511404]"
782,"[2.331743787959346, 0.003779108121907131, 45.93099828067489, 0.16785623940523126, 1.4551919347797324, 0.8240340988428481, 0.7334208788378699, 41.77970053983469, 0.7150532720954279, 36.9439845932383]"
783,"[0.6426358071515459, 0.002575073239208283, 38.29995282278134, 0.23486737220670661, 1.367546724796966, 0.7965017683792314, 0.658208918683395, 35.35426671127524, 0.9694038122264161, 28.324619122351006]"
784,"[1.4125319943488783, 0.0039925105810642994, 41.145484058714494, 0.19421954720797652, 1.3020307663337531, 0.6464073033052549, 0.5933632954098134, 44.20452121458329, 0.6411475506689984, 29.054218371433148]"
785,"[2.213264516872225, 0.0019371141958410107, 49.91598486686053, 0.21170810574725202, 1.4009513188535359, 0.7145505217277469, 0.6255830698606928, 47.4613969816347, 0.558607445667046, 30.29947761875782]"
786,"[2.837586425388149, 0.003356048334874629, 13.92429924788473, 0.22085773271339487, 1.4290264314287315, 0.8487166404968282, 0.6528220951937841, 37.95620314355386, 0.70218131580376, 35.99948617847467]"
787,"[1.205841762343924, 0.0029816299551098362, 42.97463198750413, 0.28693080848394664, 1.4775438101036027, 0.6909468538377479, 0.5598278635964209, 38.919840263321575, 0.5927063233197516, 31.626335267673305]"
788,"[0.43077024463353963, 0.0023377479932192315, 45.036098350186286, 0.27362988070232463, 1.3167382229874653, 0.7836698566269568, 0.6986072378399149, 42.93419198599662, 0.7931512049816948, 26.333607348149332]"
789,"[1.1693043692692036, 0.0025182708238741603, 47.9492342216665, 0.2556775602640749, 1.2621249558562782, 0.7628397297212417, 0.6752606409056469, 32.57104629300995, 0.8726884932232291, 17.52522955834707]"
790,"[1.0931763571144588, 0.0026705562438080763, 46.68614155843914, 0.15855570961499516, 1.3533091615794535, 0.5373478211600468, 0.6672977120212934, 40.45752881857773, 0.8534460384995358, 21.607116520723604]"
791,"[3.5704184228880735, 0.002876150049012587, 50.409546153579576, 0.6975207735643342, 1.2075936563332297, 0.600678597974462, 0.6454300361687186, 36.14306649371512, 0.8155582854290038, 24.640977109938554]"
792,"[2.3689081009459154, 0.0021843203483196292, 43.881583887013925, 0.6512392083683003, 1.4990573636789564, 0.6594407340861312, 0.5105843414786169, 46.13849975710638, 0.6905316089689482, 33.57152682150569]"
793,"[3.424260958091362, 0.0009009960993178047, 48.74023874598387, 0.18008101925475742, 1.412166476068971, 0.7256831792312602, 0.5842656680514908, 34.455814276741336, 0.7690746228179185, 25.82154197902637]"
794,"[0.42088360808816133, 0.0022457538642766013, 42.41720823106644, 0.24332814535488123, 1.4389211262616664, 0.8044457171752386, 0.6913894219559773, 50.87645750035588, 0.6763723569015295, 34.98934633121404]"
795,"[0.4940614033509275, 0.002472379858037826, 46.31109688209508, 0.2786418400688577, 1.3868740400639918, 0.6428466948102951, 0.522313079232345, 26.980372241966627, 1.0153174354488774, 33.9380801458172]"
796,"[0.3984264409074539, 0.0025764518650827663, 45.47869012468284, 0.2628091113606618, 1.3756640880038022, 0.6453028839954781, 0.5387359767084439, 29.562721850606522, 0.9761474027056709, 35.60414010727652]"
797,"[0.3248292106253369, 0.0026188529878477767, 47.291951845094296, 0.26902566050916604, 1.325748073117911, 0.6165304470028034, 0.5483919654487854, 31.099878944579213, 0.989415102259354, 34.50001058637538]"
798,"[0.4249215141386616, 0.0027809473775592267, 47.34461492423701, 0.2895315752118194, 1.2940878480554803, 0.5982742365222044, 0.5303863185367113, 30.799319199966412, 0.9551062310898297, 36.93529615852812]"
799,"[0.99856482650236, 0.002609478659271324, 50.47845381162649, 0.31768376355077216, 1.327182480285015, 0.5682546625319475, 0.564254038827682, 30.38272120662986, 1.013627230293439, 34.38252557434927]"
800,"[0.7974363192695976, 0.0027058928241341968, 48.40461005317943, 0.30805393189325914, 1.3443097053781803, 0.6225020079429233, 0.5357519376789545, 27.745585935432302, 0.9935327515973336, 37.378670027953845]"
801,"[1.0810276338867817, 0.002418288753238713, 47.08154932894805, 0.2693388795594064, 1.2738409544335656, 0.5791760115840145, 0.5523999481791644, 28.673013275907397, 0.9687935013290657, 33.07820369555083]"
802,"[1.8447583322798318, 0.0025235245243990234, 49.44504124008579, 0.2281202281976508, 1.2310746416364102, 0.5489253184614812, 0.5184020759210596, 25.50151182165928, 0.9995829657927062, 34.772967179311195]"
803,"[0.669324871871038, 0.002648546314932899, 46.02488064609395, 0.29600431013565454, 1.3487441926314794, 0.6137656908952311, 0.5454682599494007, 31.518934950043544, 0.9945764923800978, 35.433546961780934]"
804,"[1.7947061035820393, 0.002355195317466603, 48.220680189914816, 0.24928383196333956, 1.3033419615812534, 0.622382584113532, 0.513908749898984, 33.29968358916626, 0.7481567297035472, 36.43166524751277]"
805,"[1.2025260399943447, 0.002487128282866891, 49.15745659447105, 0.2392884664122859, 1.3917897568266033, 0.634174768165894, 0.49054780898416794, 29.030338585561907, 0.9415485906162258, 32.94055349799891]"
806,"[1.141721608564065, 0.002822667299204821, 44.71872496684678, 0.334935529623238, 1.3216531151485167, 0.6859829370273256, 0.5258453003974862, 32.285388764917364, 0.9289550228926595, 31.990596360750324]"
807,"[1.0672980117252757, 0.002726853594207366, 47.38966652141004, 0.26709136596360417, 1.2622971522312316, 0.5964543407027544, 0.5501078791241817, 34.07014502279401, 0.6220859177998926, 37.976722629365014]"
808,"[0.3677461771771636, 0.0028951881788176624, 46.401155510812536, 0.21595691789165183, 1.4140533832989133, 0.6601432122962664, 0.5392279570517655, 30.053099434346823, 0.9792764759020396, 32.348300790966775]"
809,"[0.9635651094913245, 0.0024010136437071323, 47.84985353162281, 0.25357678786704063, 1.3678848421409115, 0.5679881476832469, 0.4990053898325014, 35.654945400462836, 1.0176026897115082, 31.147893887866843]"
810,"[0.5952496407829853, 0.002576021558816911, 45.411461353838604, 0.2808554236599581, 1.2830418672633515, 0.6736933629567559, 0.5577592847485938, 27.05299413372349, 0.9416929170486318, 33.79110743664535]"
811,"[0.6459256014738963, 0.002633204466882319, 49.81063980686502, 0.30156196953124476, 1.3270063895982929, 0.6289142211645804, 0.5455109987359661, 32.98793890241761, 0.956216384103, 30.688106051199206]"
812,"[1.516473369786643, 0.0023327272977521772, 50.490579888688586, 0.23184597568102064, 1.456431039465445, 0.6098422454641031, 0.5684322627938367, 31.175404587628528, 0.6010129880971158, 32.41498237998705]"
813,"[0.40613048935188784, 0.002785270644787045, 48.67596268228126, 0.20558434833513298, 1.3531595713453541, 0.6637104982526031, 0.5568005061941931, 36.87999006305013, 0.9828117378541049, 31.79021740558576]"
814,"[0.4127658052872291, 0.0024577740179207706, 47.240092495733904, 0.32596880081101964, 1.4256379223063615, 0.5783254313221671, 0.5061499922491228, 35.38190381982173, 0.6547775732536258, 36.46269891877738]"
815,"[1.9849826182119823, 0.00228154600621716, 44.38952106342212, 0.24050855999799872, 1.386018998751637, 0.6992944503283289, 0.5753157933751589, 28.081241699630915, 0.5798772885130155, 35.32057062385701]"
816,"[1.1247086154184434, 0.0026877534535345816, 46.665074834111145, 0.263348931477754, 1.2379765205311966, 0.5894942775710011, 0.5245746859165742, 34.77843429863479, 0.7571770936685194, 35.9297570813992]"
817,"[0.45521131528249037, 0.002974296324106807, 45.68626488401579, 0.22853033811253654, 1.299634394972624, 0.6490336101602802, 0.5390652872548034, 37.51278441610733, 1.019718041990255, 34.33134561364238]"
818,"[0.909812487653894, 0.002524245314698774, 49.242629785524485, 0.34531732971731083, 1.4098342990372388, 0.6845856094639966, 0.5512828664808649, 33.3083901038768, 0.736630341505939, 33.707179844404955]"
819,"[1.7543255005620522, 0.002108478347650987, 48.16113824825548, 0.29163344991229734, 1.4636178859831193, 0.5355711390007996, 0.5163629035369703, 31.815895393107045, 0.5652661334452032, 33.3028502242746]"
820,"[2.439637006415724, 0.0022275973066734384, 43.59696474934818, 0.25223691040820084, 1.3607321278499103, 0.5570974847446076, 0.47430659013237453, 26.416635453255346, 0.6379528894704782, 29.58621532172466]"
821,"[0.7901966510826445, 0.0026076371548368798, 44.95621051283901, 0.21738163582295783, 1.4401296190875035, 0.4806051518688745, 0.5329946180045957, 38.92646480286207, 0.7770965104534436, 31.445991108407693]"
822,"[0.631328883429197, 0.0028622178891325417, 46.752595031421954, 0.3118078280990621, 1.2116469609068878, 0.7148321728635965, 0.5476554274328002, 36.670094886873805, 0.9016126262529629, 30.347825675651645]"
823,"[2.2087722790345707, 0.0024407465626258614, 48.67068529902849, 0.1892052079346928, 1.2533992033704107, 0.6323361672185864, 0.5695070381800093, 34.168528801247355, 0.715306711235175, 32.260302463755586]"
824,"[0.7430793110373946, 0.0027670894536547266, 50.43876817266853, 0.27604524479693515, 1.3187505622968811, 0.6723432057743219, 0.5611650052095318, 29.99565806401352, 1.0085127628398864, 32.81189192034161]"
825,"[0.4460920961563458, 0.0025212965358855123, 47.5598547824374, 0.23874325975561628, 1.3934390939076635, 0.6538256920071592, 0.5814394160131992, 38.50009903612221, 0.7929671811906264, 34.51540609577016]"
826,"[1.7007467605947324, 0.0023648926212915633, 46.140331655187374, 0.19960089553809873, 1.4780655917215453, 0.6963214178092538, 0.5883540329215782, 25.928015000397934, 0.6686000420005942, 30.901263034164696]"
827,"[1.704783046728768, 0.0021646396365699516, 49.702490255798345, 0.2544209507334993, 1.2853823291497097, 0.619027212591501, 0.5764740455309926, 32.47461653886583, 0.8383527635448726, 29.297188953853706]"
828,"[0.8711513369351573, 0.0026808171626137786, 44.69889901625643, 0.21710983397140082, 1.339718666077742, 0.6039505592557535, 0.5644032090638046, 35.90879192818494, 0.8136361348076132, 30.337603685139275]"
829,"[1.113429591695373, 0.0030810824664880753, 43.771296750694376, 0.2713414253709775, 1.3683249045228778, 0.6785582180979682, 0.5706103701740817, 37.9032150058389, 0.6940500291139537, 37.43558809823772]"
830,"[0.6529501475620267, 0.002892662506135175, 49.02997075312999, 0.20390156625161376, 1.4307560180931584, 0.7351278430524208, 0.5562396006867549, 39.86061269906602, 0.9600764466454649, 28.52797621881495]"
831,"[2.0855990786239005, 0.0023117752208042675, 47.89747602468471, 0.28573683220354995, 1.1865625753222362, 0.7069383155722553, 0.5302522258381253, 29.140473779824244, 0.7243822750819144, 31.663188923171635]"
832,"[0.34471804892003793, 0.0024654694330873647, 45.7694451106878, 0.22816387465829924, 1.498813240430551, 0.7485356595225112, 0.6065548376424492, 34.05625077549957, 0.7634094532733101, 29.78611494124743]"
833,"[1.7513547404986765, 0.0026094875717079646, 46.862882643345316, 0.1749370304655476, 1.404546136119816, 0.6356520798738601, 0.5434389383854511, 41.29427419279721, 0.6176812781280433, 31.088875771861673]"
834,"[1.5834489822914648, 0.0023969282320911675, 50.45208105714303, 0.19240955367356863, 1.4629124315509696, 0.7226876895104506, 0.5944236622809693, 30.957564727616216, 0.6472846414134023, 27.733852574808303]"
835,"[1.4712768290064369, 0.002049491327766784, 45.112441732814105, 0.2437336845140612, 1.3374710105777727, 0.6495169886048492, 0.6177575372995322, 34.90429245734285, 0.9135059761681499, 33.36821048950952]"
836,"[0.5335763265264871, 0.002754665539236493, 48.4296766951948, 0.32823696139331215, 1.3053504071777706, 0.5864082102078881, 0.49647196928859744, 39.33949478709275, 0.7814380573206169, 32.74390003945583]"
837,"[0.5699232326601317, 0.0030013819295978926, 43.195244655566015, 0.29806347880251544, 1.2573244027736996, 0.5186010109350366, 0.5981149892592846, 37.79605741335825, 0.601568093184658, 34.91520355145942]"
838,"[1.1346067188208007, 0.002562066468161998, 49.80619965701525, 0.26375963924455764, 1.390679718113012, 0.6955941830048643, 0.7160245142116302, 36.50629304715995, 0.7489005294283319, 29.00140412232328]"
839,"[1.1925539471416429, 0.0028208176343825254, 47.37771136157786, 0.18336374013151632, 1.3643796961094845, 0.6706294330595844, 0.6841234893361757, 31.870325254274327, 0.5328672156787273, 36.16803180826666]"
840,"[1.3140215661533665, 0.0022825991808284726, 44.03977906621001, 0.20813752895092805, 1.4394749640892845, 0.6131161623485383, 0.577316687081129, 33.273015111577315, 0.8886842488472144, 31.971687070381954]"
841,"[2.040741079451148, 0.002942749473151026, 46.251469016682, 0.22217621489932188, 1.499633312033863, 0.755974527611296, 0.7043667394235891, 40.791088585104845, 0.8257497396439266, 30.09434266190772]"
842,"[2.414632941290377, 0.0026661249285061398, 41.94206164818577, 0.14948802848397322, 1.2288447715135224, 0.7748063742231407, 0.54046511258973, 41.84484291426394, 0.704390714928041, 26.863192506391563]"
843,"[0.43861176260564494, 0.002496510534477583, 49.41318944192861, 0.3164793731059539, 1.2830041731796016, 0.6588318975080388, 0.5107788209129083, 43.30123286745672, 0.808268528730319, 28.34139897011025]"
844,"[0.4903952223700883, 0.0021712739675614446, 48.17522728825258, 0.2813093946848227, 1.4211661974135539, 0.7236092211964987, 0.661144892646492, 35.24385942421535, 0.6820578593806457, 33.78756824661777]"
845,"[3.050036907194221, 0.0022384699955822042, 45.31851761287925, 0.16703218229556732, 1.1618812813648962, 0.5447649922018353, 0.5609072885305807, 28.237891234125783, 0.6329454736516478, 30.85571893336056]"
