0,rmse,SLATB001,SLATB003,SPAN,EFFTB003,TMNFTB003,CVO,FLTB001,TDWI,CVS,EFFTB001,KDIFTB003,NCRIT_FR,AMAXTB001,NMAXLV_TB003,NMAXLV_TB007,NRESIDLV
31,0.825692239,0.002011594,0.001414252,36.60473016,0.544352075,1.143799043,0.733818086,0.543204814,79.80157682,0.427794468,0.544485136,0.786999864,1.127193292,42.20294699,0.059277685,0.027710496,0.006918221
32,0.805821304,0.002679714,0.001319979,31.41866438,0.595619843,1.078403555,0.686010135,0.469754071,63.57995682,0.575828599,0.637316275,0.68358746,0.691413333,61.02278989,0.044161326,0.045245996,0.005290293
33,1.254855047,0.003820276,0.001025498,35.65272024,0.387068985,0.583375751,0.791590241,0.496587816,65.5063861,0.622709236,0.749037183,0.55540513,1.168377852,53.47930981,0.069077198,0.032614819,0.006305537
34,0.798865136,0.002260114,0.001178706,29.07191416,0.557708738,0.986128079,0.857742594,0.5646683,70.75610463,0.336452745,0.673194883,0.747687151,0.913820627,75.11448887,0.033457416,0.032183049,0.002350919
35,0.87625264,0.002528266,0.001282489,32.63140048,0.634070433,1.14451053,0.608175309,0.608412152,76.39512684,0.460370275,0.680468737,0.571335981,1.366174736,69.97781131,0.052946008,0.018615792,0.004722859
36,0.718720319,0.00316757,0.001403678,44.01701949,0.517234724,1.195687627,0.796128025,0.466244553,60.06465091,0.516883765,0.732249543,0.642980494,1.02727805,47.48474448,0.085449152,0.015573147,0.005911868
37,0.847400686,0.003568577,0.001425481,45.20347938,0.507355643,1.036748803,0.804554705,0.465984428,60.33023213,0.514682821,0.736457283,0.818625175,0.961179891,39.37527541,0.087467623,0.047308,0.005991161
38,0.958475796,0.003217587,0.001319495,48.86894063,0.417404364,0.978496421,0.849065099,0.471647222,42.81618557,0.562604271,0.70525206,0.731344807,1.01558039,46.29747417,0.084220914,0.038067965,0.007022667
39,0.722433898,0.00331587,0.001493789,48.07977233,0.481786893,1.112977119,0.745262747,0.510427751,54.67938914,0.673245771,0.620909432,0.780908306,1.211908794,43.27575505,0.02030896,0.014822616,0.006096668
40,0.686509343,0.003873072,0.00079794,46.97636058,0.344584362,1.099924352,0.885501709,0.505714442,48.964852,0.837068564,0.557418673,0.785277062,1.22946534,42.79941469,0.018532048,0.014880095,0.007512554
41,1.286999811,0.003897404,0.000761654,49.95863294,0.25309418,0.889016778,0.885175546,0.497271367,46.76773121,0.983321368,0.409542371,0.86949799,1.495671483,37.91058926,0.020064733,0.027549311,0.007699383
42,1.220387075,0.003742422,0.000900641,43.57513661,0.35144742,0.810818146,0.796033313,0.478042513,37.21992186,0.848989521,0.551011119,0.81782387,1.402061897,48.01914743,0.017059493,0.061430903,0.007385079
43,0.810155391,0.003542815,0.000724443,47.36253376,0.352308062,1.090222358,0.88950241,0.513486981,49.42335557,0.923788979,0.317706692,0.896512278,1.290536758,51.95714208,0.025383496,0.02438351,0.006824763
44,0.792684864,0.003425169,0.000977427,50.43135051,0.289187174,0.907266887,0.906282139,0.487246577,44.0278109,0.703239069,0.487225407,0.729883112,1.124026623,43.78676061,0.035138172,0.015585415,0.005711797
45,0.880740356,0.003631171,0.00061461,47.08647867,0.24302307,1.06633231,0.84926431,0.70040509,50.99073186,0.881401549,0.403300197,0.860954927,1.223599507,48.38509491,0.042860389,0.030825884,0.007208975
46,1.220809597,0.002999322,0.000855927,44.23177323,0.439586244,1.014292488,0.82253627,0.772918956,38.23089651,0.795090169,0.286948062,0.774370182,1.336305389,37.6623513,0.089282034,0.089799762,0.006627049
47,1.427324115,0.002830614,0.000520029,38.49358704,0.378796465,0.501396432,0.870673178,0.636717366,45.66044135,0.943144142,0.479435565,0.620517841,0.85250404,41.29810623,0.026045532,0.040322249,0.00530803
48,1.318886189,0.003432959,0.00073068,46.52637719,0.421736386,0.698277311,0.779899704,0.570801467,54.65503279,0.599979172,0.518489747,0.684654721,1.410444502,45.79991303,0.01020186,0.036213909,0.006369402
49,1.261539486,0.003874677,0.000670444,40.65497045,0.29407192,0.967394124,0.699950346,0.607242222,25.50726213,0.65106365,0.392391088,0.848468374,1.324689917,35.08978216,0.038227692,0.05921991,0.007748431
50,1.398989849,0.003190665,0.000785535,16.50895674,0.367591981,1.160682528,0.843561221,0.489580734,49.5122722,0.760823082,0.467131853,0.75508476,0.660775173,39.98460497,0.029548969,0.042427131,0.007992186
51,0.890233171,0.003753197,0.000901967,44.7468763,0.457267801,1.12573668,0.500157801,0.528188977,35.47920057,0.842412574,0.563762871,0.799178531,0.7813485,57.83168778,0.06964483,0.030095897,0.005355987
52,1.218141932,0.003315958,0.000585485,37.3813059,0.268055883,0.883547492,0.816229958,0.718762526,54.90338194,0.388269236,0.728142879,0.647948488,1.25532267,52.63653561,0.061704209,0.050095768,0.007241787
53,0.651591371,0.0036072,0.000835911,48.48237421,0.528881936,0.812437195,0.87697137,0.625692621,39.64178693,0.699052796,0.691699773,0.71308168,0.504737521,50.05049404,0.015165943,0.025907598,0.005923523
54,1.449094704,0.003665101,0.000822425,18.29907276,0.325435103,0.62236551,0.873191265,0.65813356,41.39995554,0.816340541,0.534504895,0.714565061,0.589803131,62.72061164,0.01544668,0.023918665,0.007654193
55,0.859230731,0.003820609,0.001063508,42.57241671,0.226930858,0.819716347,0.900502353,0.643395443,30.07518767,0.883045644,0.686983167,0.874784249,0.555338515,50.26218645,0.011080177,0.075223325,0.00667115
56,1.330433193,0.003037934,0.00096956,48.47144197,0.405497278,0.792412882,0.652367937,0.623727639,31.84762211,0.717512663,0.58093622,0.8411258,1.452682471,44.46215173,0.023020939,0.054084715,0.005677692
57,1.409923283,0.003485448,0.000686206,21.04510569,0.306766985,0.765825233,0.555412045,0.683560977,28.28045408,0.770224094,0.622234136,0.804436031,0.511431894,89.39362518,0.016391462,0.047517983,0.006186479
58,0.777441811,0.003643327,0.000880593,50.17689586,0.622932351,0.722656855,0.906276305,0.734972968,33.9096812,0.691789818,0.425817169,0.673586484,0.749716574,36.5415391,0.029809203,0.03418905,0.00391976
59,1.444592837,0.001533399,0.000528024,46.20096359,0.526550928,0.643172191,0.497256841,0.65894051,39.9963368,0.733121692,0.504927441,0.755901649,0.664690808,50.31740623,0.014134965,0.013378664,0.00485997
60,0.784384578,0.002939021,0.000930267,39.86274825,0.476552011,0.915548724,0.837222743,0.687368078,45.37226887,0.784791615,0.713752253,0.600894259,0.957812078,81.84978415,0.031806114,0.026251967,0.007070011
61,1.417234802,0.002372319,0.000764114,36.25713182,0.350783584,0.858009562,0.58676767,0.628947884,38.86491144,0.871150253,0.460635604,0.385236545,1.496111084,57.88782898,0.038980223,0.020565436,0.007478774
62,0.971370155,0.00330823,0.001015474,28.57466691,0.438600057,0.952474516,0.709003529,0.612614317,27.94188599,0.982883578,0.607875935,0.454284845,1.14610568,41.91599373,0.046715938,0.010610664,0.006456234
63,1.430265912,0.003893934,0.000646585,23.99140655,0.538165538,0.764959766,0.772058603,0.750396217,52.14438412,0.907824002,0.56762906,0.305591809,0.834428413,54.1861138,0.041570364,0.037381075,0.004066544
64,1.179829588,0.001971681,0.000570964,40.45518635,0.605514918,0.835508571,0.862038486,0.601143817,32.71012204,0.813111907,0.660624712,0.892127495,1.252124815,67.95179018,0.022553177,0.05784201,0.005132298
65,0.998036684,0.003125321,0.000824906,38.16521222,0.658662288,0.590070619,0.620072542,0.671890328,48.10868881,0.951737714,0.692080764,0.714429588,0.631989546,86.58366973,0.036513869,0.041653748,0.004555129
66,0.801755111,0.003237339,0.000865059,43.70457863,0.498057486,1.021172728,0.808931948,0.556552098,57.98516796,0.486963329,0.632339737,0.63468593,0.894802315,47.24892963,0.077905042,0.015590316,0.005499796
67,0.952404957,0.002884253,0.001065314,49.31396777,0.524593075,0.66382161,0.791129404,0.575882465,60.19746645,0.614934949,0.722203099,0.524656024,1.036839317,38.83217907,0.017988698,0.016836217,0.005802198
68,0.841666142,0.003395562,0.001148391,41.98123873,0.451208434,0.717961268,0.882218004,0.648014152,63.12402291,0.594761906,0.737914525,0.573689547,1.097311308,49.61578959,0.05117754,0.021892907,0.006025457
69,0.992010842,0.002748681,0.000944865,45.55875527,0.402098944,0.870091575,0.749133001,0.593855288,65.92668192,0.641737632,0.663558386,0.702390526,0.996783456,57.70139507,0.083588431,0.010882944,0.005874438
70,0.797101148,0.003602309,0.000791857,47.02116512,0.50579781,0.785050861,0.827911204,0.502074169,42.7243475,0.665415666,0.694239984,0.665795023,1.193950145,60.78314219,0.02720792,0.029971011,0.006766586
71,0.660019452,0.003710501,0.000752095,48.34988279,0.580786797,0.939391528,0.896395404,0.531790565,56.00002611,0.508042389,0.749934183,0.620740386,1.10946836,45.4903237,0.022471028,0.025317422,0.005100943
72,0.62918997,0.003823195,0.000744721,47.61764182,0.640972198,0.934143981,0.893934608,0.561697159,36.81199802,0.466594667,0.369907047,0.611090119,1.104857804,42.45520471,0.013105409,0.025295978,0.003657307
73,0.598195017,0.003798725,0.000712605,47.9385201,0.639264758,0.937799335,0.902761478,0.534840677,35.91873038,0.352249183,0.334780154,0.61256546,0.936918247,45.56464449,0.012900875,0.02535059,0.003602694
74,0.943907898,0.003491125,0.000501246,50.42518456,0.644638569,0.839197132,0.853524279,0.584114945,35.5326777,0.333593815,0.298287838,0.433590407,0.936340947,36.78456868,0.012367515,0.028354856,0.003510276
75,0.786608658,0.003803066,0.000697846,45.26358241,0.608587015,0.919045298,0.875715867,0.554801381,27.28844526,0.366160474,0.332761915,0.55156836,0.810375447,41.18106866,0.014413836,0.044897002,0.002794632
76,0.867448883,0.002604441,0.000632706,42.72342667,0.66188519,0.87722843,0.863845942,0.614486618,36.18461946,0.465323586,0.372202222,0.502877936,0.728440429,51.53506564,0.010971689,0.033697875,0.002029239
77,0.975228189,0.003694306,0.000605751,39.52635297,0.591597866,0.961853047,0.834546541,0.539616,39.60460151,0.559575789,0.347497294,0.602085119,0.870794515,53.5871237,0.02101413,0.065747277,0.00322356
78,0.740882234,0.003254524,0.000832637,47.64147482,0.635746454,0.90077667,0.895883058,0.570515255,32.45443816,0.415142828,0.259790373,0.587274824,0.500181248,56.49714734,0.032393389,0.03923615,0.002478726
79,0.977669878,0.003784064,0.00066749,41.30972672,0.650916393,0.995078134,0.513406797,0.559542953,30.33245104,0.443977513,0.380369951,0.476777713,1.181137906,49.30638268,0.02804233,0.035829835,0.003704216
80,0.709509499,0.003536731,0.000713514,49.50042237,0.554588544,0.937020206,0.804210304,0.631672684,25.0127428,0.403548266,0.273704851,0.730687501,0.534732292,63.72121893,0.024381145,0.021551576,0.002652449
81,1.119029467,0.003073341,0.000983521,35.40528264,0.615434763,1.029441818,0.767365361,0.565416732,37.20481192,0.350284294,0.358026505,0.632147211,1.373141915,43.9749653,0.018588839,0.052154538,0.003057855
82,1.041947896,0.003383598,0.000539316,31.07834945,0.594947811,1.047167011,0.843400647,0.601789486,33.86432338,0.379708242,0.299195291,0.680966805,1.158726035,48.54380227,0.012707032,0.031756261,0.004026624
83,0.828384692,0.003465994,0.000895517,44.54722661,0.57446395,0.825021968,0.90596246,0.519245247,43.73635616,0.578644144,0.411347539,0.556624201,0.983522041,39.07249176,0.040912233,0.029117428,0.004248285
84,0.749547706,0.003580951,0.000741795,46.20249431,0.534208253,0.999963985,0.884496354,0.546991181,46.03173996,0.347733391,0.425300238,0.534177394,1.311124586,46.20255568,0.015372933,0.019125361,0.003256416
85,1.103500172,0.003862204,0.000779671,32.92566331,0.631620346,0.744692908,0.666353557,0.534574569,38.22023922,0.460244257,0.340946498,0.498761744,1.052404149,54.90343144,0.034710814,0.04858388,0.004465016
86,0.851847973,0.003716279,0.000578688,43.24560728,0.640189676,0.776371606,0.815264863,0.522276455,41.24630497,0.682970332,0.324377282,0.3959641,0.704970065,40.75593449,0.030586477,0.023354299,0.003721094
87,1.24725958,0.002522471,0.000600389,42.19609224,0.673957355,0.853701682,0.787615526,0.588712125,28.68872305,0.547002719,0.381831926,0.614878907,1.273865874,52.54917381,0.020773992,0.043965248,0.00464988
88,1.159460261,0.002170306,0.000925737,48.93230657,0.565114599,0.800302705,0.741406094,0.576701583,26.19619371,0.72633071,0.441936804,0.652262127,0.938160122,43.02373014,0.010613169,0.040714336,0.003399085
89,1.02665432,0.001797744,0.000842599,44.89306271,0.545426956,0.978950018,0.864816507,0.619966991,44.34897782,0.626319674,0.30395474,0.579806565,0.794760722,44.85269133,0.028288654,0.017564298,0.004854688
90,0.688577847,0.003277006,0.000712238,38.93284749,0.672896676,0.898363829,0.879623667,0.653090641,30.85246508,0.750070639,0.28113894,0.565598455,0.636190261,61.60470016,0.023768804,0.012537871,0.002886473
91,1.33956683,0.003626313,0.000649273,29.77159242,0.65298777,0.69563643,0.84290965,0.480428211,50.53415213,0.329393841,0.395469111,0.697798224,0.906298592,37.48124465,0.016687956,0.037460227,0.003832093
92,1.279092128,0.003150596,0.000812066,37.35460456,0.490079606,0.67670244,0.819506092,0.5960223,47.33162034,0.503479958,0.360558453,0.462925467,1.144190259,46.93255443,0.026007804,0.04584742,0.00360919
93,0.953039495,0.003354734,0.000501108,50.48340634,0.619283096,1.067886088,0.894432835,0.704765854,36.95451784,0.471620586,0.254260358,0.511979369,0.751522846,75.56398688,0.047394122,0.062249009,0.00262105
94,1.251687636,0.003835878,0.000553268,25.92113305,0.467534656,0.921275217,0.754856974,0.662718143,42.30419953,0.701295784,0.456182819,0.724202109,1.081163482,35.58549135,0.036513322,0.026275284,0.002262739
95,0.742296275,0.003773281,0.000956293,48.05764505,0.601795868,0.80849824,0.687679693,0.681397072,33.22157822,0.397641079,0.47448933,0.752455478,0.87779955,70.91932711,0.019431576,0.033576058,0.00203496
96,1.214664598,0.003898181,0.00099687,49.64098871,0.586015214,0.965130201,0.853157286,0.545237479,34.99965704,0.438129021,0.492300361,0.744468582,1.439966404,58.75636595,0.012472945,0.089581733,0.004301673
97,1.223466544,0.003451863,0.000767538,33.75374963,0.427558139,0.730343046,0.782202127,0.638802073,29.32169591,0.490960401,0.42596512,0.538173134,0.84102841,56.71271947,0.010030222,0.013606839,0.005475313
98,1.471441929,0.001303435,0.000869959,40.3182973,0.514026844,0.710054709,0.549168183,0.491028635,26.99525622,0.527102502,0.524012455,0.592427995,0.588528674,42.2296563,0.069424975,0.031487362,0.004993457
99,0.918345714,0.002960325,0.001053743,32.00420297,0.559649931,0.951544069,0.802672918,0.691816197,53.0161078,0.35739663,0.3089445,0.632019451,0.957745727,51.13973342,0.052575,0.021826029,0.004159245
100,1.151204707,0.003663142,0.001086514,23.0502776,0.664136517,0.887084072,0.827916485,0.521013937,40.03273258,0.601236682,0.41433689,0.769057177,1.236825793,39.944404,0.021871611,0.020117908,0.005221245
101,1.409258776,0.002766812,0.000686869,46.78125198,0.481045832,0.861999002,0.720998394,0.606914263,31.68671334,0.641312147,0.272164786,0.485722461,1.367187129,38.26029628,0.067236605,0.050555786,0.003983709
102,0.878191962,0.002371402,0.001245151,47.57743713,0.623689252,1.086121238,0.90193953,0.474945342,34.75127247,0.4180199,0.319652862,0.667997231,1.014734239,48.39190916,0.059631256,0.056297948,0.006265232
103,1.421647746,0.002894944,0.000733398,17.43581912,0.573965761,1.004661764,0.871698618,0.56930497,43.7112764,0.658014186,0.291004112,0.43070985,1.11599332,65.25354538,0.017631323,0.027103674,0.003012264
104,1.344712985,0.001656453,0.000899348,45.72651282,0.61328748,0.753051106,0.712519881,0.514125132,38.54674166,0.713837138,0.505849902,0.35636863,0.774688778,55.11683491,0.04426671,0.034988022,0.004399712
105,0.914339887,0.002614515,0.000918516,40.95556647,0.599345783,0.829847836,0.650228055,0.582577598,45.06146104,0.861069788,0.584306922,0.692121364,0.676078526,35.01237448,0.01457173,0.039083671,0.004882082
106,1.104897392,0.003090586,0.001190489,48.85471844,0.536889822,0.621417372,0.698704065,0.72054968,41.11793761,0.451596487,0.373647353,0.805136187,1.206246596,53.41746672,0.033883552,0.0250767,0.004611475
107,0.905644888,0.00353059,0.000658309,44.11765922,0.519079865,0.981067858,0.635643608,0.551483409,46.85440618,0.552512337,0.391995244,0.607240864,1.274690895,60.51677056,0.036890679,0.02896707,0.003424583
108,0.714204284,0.003579373,0.00103277,36.83079599,0.628076207,1.11292262,0.857804644,0.505913336,48.46318199,0.587117963,0.354279252,0.642295016,0.622716438,68.04234363,0.030973015,0.042411055,0.006538471
109,0.758351035,0.003039507,0.000633928,42.92051791,0.585616277,0.933266199,0.596927794,0.620967049,53.59500857,0.475992161,0.549050348,0.565530957,0.729716049,50.28040314,0.027093079,0.016836265,0.003171146
110,1.36530826,0.00336749,0.000805167,35.62133559,0.448352404,0.509300485,0.838120954,0.539043388,50.49432475,0.823003335,0.34073638,0.793379306,0.524298732,45.42267654,0.071827084,0.011550077,0.00360082
111,1.327345895,0.003746067,0.00111999,20.22291895,0.550218734,0.846571749,0.890793864,0.559948415,36.38401118,0.778263091,0.330742725,0.832567792,0.813551511,62.45875158,0.02469313,0.032744191,0.005628401
112,1.113900067,0.003213679,0.001002934,41.72319977,0.499125096,1.053736418,0.765359481,0.645013791,39.21189481,0.750438878,0.435738028,0.743041753,1.048584281,43.71817277,0.019287099,0.085799637,0.004751122
113,1.061628559,0.003412704,0.000854826,46.17037466,0.642852885,0.774784084,0.877360171,0.631593936,51.77088384,0.804339367,0.605868921,0.658910536,0.995790289,47.45830307,0.013140619,0.076849154,0.00265689
114,1.052202827,0.003680419,0.000587475,27.93681084,0.652953786,0.906976461,0.866126005,0.651397705,37.46720065,0.676783802,0.451026692,0.70790981,0.556539027,36.70228596,0.054534879,0.023287144,0.002142274
115,1.186388957,0.003285314,0.000755832,38.61853886,0.393287648,1.030927911,0.824187575,0.586244073,33.44142489,0.381390796,0.536874214,0.679305423,1.30800578,59.21193541,0.080849631,0.068808981,0.004125928
116,1.408704511,0.003815003,0.000883073,29.89837162,0.488046673,0.595877529,0.736856685,0.667483954,31.46884705,0.617140074,0.264106361,0.417715169,1.340207883,78.19926038,0.015885858,0.036598535,0.005509388
117,1.421501934,0.002002301,0.000696508,50.09134464,0.37274928,0.81154466,0.848344325,0.612968845,25.70423098,0.521170881,0.369353032,0.526443722,1.136696366,52.11437647,0.011239949,0.046740233,0.005349502
118,0.753295772,0.002459029,0.000620129,48.33655868,0.674894392,0.875716824,0.905042582,0.574319186,74.59697702,0.569485669,0.386951737,0.589174585,1.179746677,41.39337266,0.029208985,0.014002775,0.003340481
119,1.120952725,0.00190874,0.000773678,39.58265964,0.462548932,1.170837158,0.797356899,0.602133337,29.2536864,0.541197083,0.417966022,0.544649925,1.093863318,40.01443825,0.040372977,0.063630074,0.00248297
120,0.619760574,0.003503147,0.000956163,43.81824565,0.567946952,1.019411605,0.88665212,0.718657339,56.82077687,0.362787893,0.399381698,0.761826782,0.919154055,49.16964174,0.042489719,0.010155268,0.005768377
121,0.519767396,0.00349354,0.001469504,37.75864822,0.609673074,1.131313476,0.809343489,0.719068199,62.02268393,0.3927135,0.469772464,0.302089095,0.858161726,46.43477389,0.075311254,0.010250861,0.006121877
122,0.567295806,0.002899426,0.001332546,37.74729375,0.609277272,1.132465146,0.775988894,0.759979519,69.44198683,0.393179898,0.469076297,0.33141313,0.889913389,49.03335899,0.064723103,0.010031713,0.006156054
123,0.564774943,0.002843502,0.001458337,34.85701245,0.662813531,1.153467322,0.776449969,0.762756895,77.93659605,0.413207231,0.524029471,0.329163501,0.845606899,46.41548097,0.076322154,0.010186929,0.007867368
124,0.631327849,0.002794403,0.001459253,34.98142189,0.608565982,1.130663705,0.72857136,0.772705557,78.45756493,0.395546643,0.513666743,0.30340799,0.852837562,54.35196386,0.074801265,0.010171246,0.007792218
125,0.627979819,0.002677952,0.001299735,31.83941827,0.659912333,1.180959513,0.750114283,0.760763678,69.73793991,0.415912351,0.493335155,0.331349793,0.723412512,56.62370222,0.063940156,0.016113457,0.007319359
126,0.719275475,0.002877434,0.001336468,33.34858966,0.591332984,1.106401441,0.759016308,0.745432081,73.16728925,0.428525227,0.476760071,0.327659817,0.813563627,46.97740782,0.089962505,0.018457203,0.0070441
127,0.66341787,0.002076203,0.001382618,36.21998557,0.624310314,1.163371273,0.773748979,0.726663978,66.32887311,0.329622598,0.465386808,0.36379175,0.882659898,69.85854446,0.075511163,0.013498913,0.006903834
128,0.73992037,0.002333441,0.001460439,30.62994883,0.50847925,1.150856008,0.68954074,0.763631822,61.60521972,0.340179957,0.577342352,0.317401482,0.691647114,64.13366633,0.071448364,0.012072881,0.006145661
129,0.791054912,0.002485187,0.001346937,37.90280463,0.545052382,1.076878008,0.666692951,0.755204113,76.79924755,0.37228953,0.525187242,0.382432074,0.967743087,57.96180083,0.08667375,0.020343559,0.006748654
130,0.692571782,0.002220078,0.001499061,34.24603429,0.663838464,1.132352636,0.675565599,0.73181203,64.81075331,0.450435259,0.538744145,0.348240976,0.774014933,44.55194526,0.076908516,0.014742212,0.00757123
131,1.302965116,0.002632656,0.001438024,26.72723992,0.581402367,1.182402962,0.809362617,0.771254863,68.15454519,0.505233462,0.482462178,0.399242053,0.8640904,55.75723195,0.060814661,0.081619348,0.007883098
