0,rmse,SLATB001,SPAN,EFFTB003,TMNFTB003,CVO,FLTB003,TDWI,CVL,TEFFMX,EFFTB001,KDIFTB003
68,0.158004178,0.003602366,44.12968553,0.289717633,1.193628541,0.884061614,0.526041885,28.45547126,0.612996204,39.14608681,0.550457533,0.337610699
69,0.212828915,0.003595403,49.25560127,0.328748244,1.199292481,0.906026444,0.527659222,28.80966856,0.745458431,39.11716641,0.535518356,0.347956588
70,0.36687802,0.00348128,41.27137342,0.26359091,1.066283139,0.856075614,0.512804593,25.15056021,0.665827705,36.74282555,0.592746027,0.338195516
71,0.288264205,0.003873926,47.96142138,0.240107747,1.111917568,0.837861197,0.53592034,34.9172794,0.603214443,37.20669179,0.47892902,0.370673663
72,0.32802025,0.00367935,39.15065825,0.297577518,1.180144268,0.809575353,0.548882846,41.08502977,0.559910959,40.80051974,0.511194213,0.302665671
73,0.250689181,0.003527758,44.71327774,0.28005839,1.043994277,0.895374818,0.501323165,50.12345797,0.577543661,39.5541709,0.591362088,0.416479096
74,0.17852649,0.003780179,46.27960551,0.226101352,1.137213389,0.87240485,0.540681801,31.25297397,0.620562726,38.16694821,0.624738228,0.436760297
75,0.366339955,0.003241078,43.44006277,0.371242082,0.95365799,0.757877403,0.492394868,61.63386186,0.708107367,41.22836885,0.565494104,0.474025421
76,0.584144853,0.003651308,34.15569759,0.404573947,0.889328875,0.791935539,0.527543637,55.14069341,0.853173966,37.69962293,0.611325245,0.334326925
77,0.560816536,0.003360372,47.25071982,0.345063725,0.822617034,0.509360768,0.509291817,46.00083994,0.823891134,38.92046531,0.637643351,0.381093966
78,0.400631249,0.003810095,39.552828,0.440569897,0.918227307,0.813740948,0.57991322,37.68567193,0.648295771,35.24169306,0.542175029,0.498848091
79,0.955336853,0.003585762,32.69331281,0.386081949,0.514419085,0.842613124,0.563961268,43.39304292,0.729704826,40.04044764,0.50113288,0.300362791
80,0.419206303,0.003415266,38.16368941,0.301376875,0.986909115,0.883396744,0.518678676,39.81075365,0.757697379,39.71094168,0.525115621,0.532749532
81,0.389089658,0.003336821,49.28555084,0.363301424,1.005936679,0.783958738,0.557746058,48.65999218,0.885387059,38.47475383,0.46321524,0.358438209
82,0.42218355,0.00352988,40.59562706,0.321013142,1.03083397,0.86290041,0.56847913,31.94423619,0.553334789,36.1736162,0.409683493,0.316302067
83,0.861229717,0.002980164,35.89946606,0.247950153,0.783537115,0.732927965,0.50589996,45.05418657,0.629682511,37.97931688,0.58215302,0.719481486
84,0.280632166,0.0038984,42.14505864,0.492593903,1.092555381,0.773812468,0.492846149,28.01904805,0.504435295,37.45651091,0.552568813,0.617482729
85,0.419311054,0.003735782,37.15828195,0.398051743,1.14997555,0.712319417,0.524479482,25.90859582,0.701587387,39.27570782,0.527289756,0.562438583
86,0.578468833,0.00326071,31.1242453,0.418589538,1.175181651,0.561648994,0.543720077,29.73135977,0.670896522,35.67461228,0.653285963,0.450746874
87,0.387519775,0.003472415,44.57952894,0.335783505,1.103757311,0.690422396,0.533570397,58.4856184,0.580890977,36.6590699,0.47625397,0.42473075
88,0.309620557,0.003198627,50.47136399,0.462883435,1.12343994,0.765262127,0.483401982,41.08724315,0.778511873,36.92274559,0.498940961,0.503066305
89,0.223532063,0.003614728,46.3087251,0.35520147,0.978571907,0.833917461,0.472076554,65.23523222,0.540428049,38.54645339,0.687016189,0.373734453
90,0.511563044,0.002934673,41.50373159,0.27051806,1.078183624,0.797098582,0.549580747,62.44496473,0.458127926,41.64180121,0.451874715,0.855400503
91,0.999708555,0.002875286,47.48903176,0.22715675,0.651247482,0.856118392,0.574482135,35.05252475,0.340396392,36.44621623,0.567188858,0.404790482
92,0.466313424,0.003834486,45.24820553,0.541862739,0.680473116,0.89370426,0.590045151,69.29419271,0.683028593,44.88344121,0.376905259,0.390362641
93,1.014906809,0.003728088,19.98978852,0.28506598,0.624376792,0.875662237,0.515599604,59.98100368,0.488779343,38.9794423,0.581628825,0.899632283
94,0.420422942,0.003130871,40.19926356,0.449045025,0.853377427,0.905264664,0.560405527,47.27230961,0.403845325,42.22737225,0.613207394,0.659660567
95,0.807718616,0.003315227,42.71490023,0.257851737,0.824988936,0.820108631,0.498583336,50.76236682,0.598691954,42.98675324,0.440617707,0.31489197
96,0.342586972,0.003025151,43.69267315,0.325619712,1.051935132,0.751679499,0.598149364,55.4966376,0.804772439,40.40885634,0.599530345,0.534298632
97,0.780855464,0.003189027,28.2154095,0.309962946,0.966284254,0.640915007,0.553577865,75.33408763,0.372996603,39.77551127,0.642396488,0.475868652
98,0.850948273,0.003405335,22.44148895,0.375252507,1.169820936,0.600179886,0.616767062,52.23049285,0.432252609,38.15558289,0.70790501,0.341926234
99,0.587323552,0.003563715,29.73917266,0.394014339,0.883907405,0.848521072,0.608075758,26.85025698,0.654863248,40.14489835,0.664016273,0.439552068
100,0.384169835,0.003654535,36.35638399,0.413311684,1.022502819,0.802424983,0.539158372,38.36559284,0.47871641,40.69912279,0.509910148,0.411033491
101,0.10914296,0.002772526,48.52871244,0.439986144,1.199742589,0.882504074,0.489499396,42.92254313,0.522089198,37.21590301,0.416506634,0.592090132
102,0.314184312,0.002740847,48.60591277,0.521074581,1.14101943,0.656274806,0.478412995,42.81521558,0.518599089,35.90988304,0.34749073,0.813071927
103,0.68734723,0.002555416,49.8342676,0.471510197,0.94569646,0.542471515,0.486791702,54.10327367,0.466531068,36.99706483,0.252158923,0.779784566
104,0.499833471,0.002347654,46.86337645,0.489987056,1.069209988,0.867438335,0.46754296,44.69253285,0.403302051,37.64255376,0.323462033,0.705781718
105,0.549300438,0.002487589,45.93817242,0.502838702,0.912024107,0.905864964,0.489010862,52.90435038,0.385601465,37.21732066,0.411765448,0.787069901
106,0.241569034,0.002251096,48.35571739,0.563597001,1.10684591,0.882254042,0.506321602,46.28003069,0.53539553,35.50153437,0.303346783,0.587226913
107,0.965228171,0.002786982,25.29059738,0.430193736,0.759931965,0.813720005,0.470770334,48.47084159,0.507558357,35.00183711,0.429283909,0.731603489
108,0.433138761,0.002143474,39.01878335,0.531483394,1.15167973,0.716681965,0.482068232,49.56177898,0.420363687,37.87213412,0.399107315,0.881681547
109,0.88085305,0.001925723,35.14962919,0.439690986,1.041580978,0.858591298,0.496672947,35.99716045,0.355803241,38.71702446,0.353110042,0.610443472
110,0.267003342,0.002609539,34.30877383,0.665411903,1.183526259,0.782154355,0.651773614,56.70109787,0.566903833,36.3681779,0.485622195,0.572743303
111,0.252774387,0.002874232,43.99661908,0.547124471,1.125574364,0.834033852,0.639651617,57.88579629,0.442103101,37.49285727,0.335854382,0.658441905
112,0.25753183,0.002647499,37.71429129,0.563951826,1.087612914,0.843290805,0.529103746,39.97724484,0.461109282,36.12223788,0.38379192,0.644151197
113,0.955982751,0.003115106,17.42764232,0.51251192,0.923502699,0.733975543,0.582887616,66.05780197,0.637076079,38.3199565,0.280995413,0.678231617
114,0.467812206,0.003064258,41.0134338,0.638047902,0.715784489,0.766040913,0.62815819,32.78334633,0.610454697,35.26599009,0.455789001,0.756241102
115,0.898918899,0.001532671,47.68041452,0.602350174,0.796187585,0.872650624,0.573632939,34.70050961,0.54801871,39.3538732,0.436815291,0.51426054
116,0.33481248,0.002401487,42.27126459,0.499009055,0.997452913,0.896035431,0.521634796,37.50029807,0.585327307,37.28243286,0.534579559,0.491588734
117,0.857782491,0.002919421,48.98857282,0.580937121,0.54291623,0.823479586,0.514206125,42.44069583,0.528946405,36.59459719,0.503447405,0.527174426
118,0.391127197,0.00322843,32.35722747,0.45406202,1.197913891,0.796828968,0.566970119,30.69586326,0.49972773,38.91782995,0.473114324,0.354495436
119,0.374279454,0.003021018,50.03663038,0.468684092,1.023306598,0.623564548,0.532904689,54.49465878,0.561126851,35.68818709,0.417906423,0.466472734
120,0.637418339,0.003475321,33.51054001,0.48123689,0.831951688,0.587581038,0.506808193,62.76482131,0.484680176,39.70555287,0.520832705,0.741980821
121,0.921177915,0.001685422,27.23775232,0.441521466,0.97915324,0.674752962,0.490990935,51.20055238,0.722202561,37.81823637,0.490595449,0.553797494
122,0.418127314,0.002766062,38.47875258,0.657558179,0.877547918,0.879599417,0.465159502,41.70630247,0.408304542,38.14052595,0.559123258,0.599820727
123,0.541296561,0.002701337,39.5011578,0.337039768,1.053960123,0.692737618,0.602574547,68.57123221,0.379753321,36.97763768,0.459845318,0.838880296
124,0.384453473,0.002513717,43.23330885,0.361108901,1.113829616,0.898970222,0.660954218,71.89773096,0.449465467,35.89237159,0.313525437,0.622065914
125,0.57673872,0.002307153,46.65767176,0.615648046,0.899153643,0.848324848,0.476382706,60.62033637,0.345272654,41.14463919,0.36840809,0.696608594
126,0.330929259,0.003295351,45.69402331,0.381089524,0.956174965,0.832347333,0.593426693,56.10639629,0.594722264,41.4188348,0.573846491,0.876102739
127,0.934381222,0.003364385,41.49557917,0.237048883,0.775766435,0.808768309,0.545128905,44.02155745,0.427727867,40.88262121,0.387516352,0.308003144
128,0.189456396,0.00285938,44.27633119,0.395759428,1.165102331,0.86506494,0.561879652,32.05084998,0.628303284,39.24516987,0.39765565,0.329244349
129,0.403967971,0.002425826,42.71357241,0.5256004,0.85509877,0.905917338,0.610636049,47.72063382,0.525314956,36.77724941,0.631975859,0.36656931
130,0.747010815,0.002173321,31.37217355,0.421063184,0.936270792,0.771607664,0.502699275,59.41701427,0.696383865,36.37355345,0.589070182,0.445462695
131,0.438502362,0.003175415,50.40420012,0.314823001,1.189234375,0.495975813,0.551254494,38.91382814,0.3629523,38.59164378,0.544903949,0.631406912
132,0.781784711,0.002019192,40.4030721,0.274338378,1.07995738,0.752609089,0.578123335,50.08412492,0.476846503,41.83556,0.431816936,0.794362606
133,0.512770909,0.003425594,36.9742356,0.587839694,1.147408238,0.532571493,0.616906541,46.78295852,0.578650467,35.48735417,0.620964422,0.424820398
134,0.286756873,0.002921062,45.10255517,0.411277387,1.039303789,0.889638303,0.633252619,70.7015673,0.649261126,39.84704029,0.445367724,0.380563147
135,0.284401786,0.002989145,47.27426137,0.626164675,1.133196089,0.852881788,0.537537268,41.18663864,0.744639873,39.03616328,0.467711751,0.46056113
136,0.809623336,0.002582798,24.10871701,0.432793416,1.017322286,0.786097378,0.622841818,74.42506279,0.610231307,37.63605868,0.336515845,0.539935231
137,0.287454212,0.003081106,48.4348257,0.535765421,1.099037383,0.874557336,0.557546247,52.68301054,0.662849558,40.49096102,0.644478611,0.506223936
138,0.170130613,0.00369843,49.37025922,0.345292295,1.000308027,0.841973231,0.518881642,29.1113565,0.51243105,39.61061412,0.738306124,0.708365048
139,0.583884531,0.003528219,35.76542385,0.566819028,0.74613649,0.814481034,0.586864541,76.57649813,0.542995687,37.08184437,0.289024085,0.646669413
140,0.616410006,0.003768951,41.69749163,0.24624977,0.803849732,0.885949669,0.569675809,64.28645226,0.496070818,38.77238169,0.530396883,0.580654225
141,0.857488165,0.002839132,34.65377585,0.544098737,0.69225549,0.827188279,0.542448298,45.47700272,0.388707649,40.23130727,0.485330647,0.434057343
142,0.60541763,0.003858946,30.62802863,0.26426251,1.059212665,0.85998649,0.497166174,36.61311714,0.681208917,38.28265857,0.603524181,0.391227993
143,0.999431934,0.003314656,21.79934884,0.370366281,0.607443973,0.802420913,0.515546483,48.65659149,0.733598052,37.9890021,0.684220571,0.482964856
144,0.852710033,0.00277823,29.2712823,0.447646536,0.808988502,0.563743843,0.605980467,66.85749804,0.411980586,37.55938273,0.555918976,0.335120831
145,0.487323132,0.003896456,44.57053564,0.509624228,0.97337881,0.728052382,0.530488354,34.26186601,0.870695344,37.29305513,0.507319186,0.559962525
146,0.129224014,0.003564019,45.16305579,0.30645301,1.19581284,0.890851685,0.512012331,25.5280228,0.627600218,39.97908057,0.56921676,0.410754092
147,0.119628844,0.003451767,45.94968004,0.302110709,1.180591902,0.901280426,0.509789847,32.74257145,0.641987018,42.37366621,0.584484625,0.350659702
148,0.086118484,0.003255318,47.18587198,0.30763517,1.175441167,0.900057326,0.510398732,25.11572044,0.705173619,43.73688894,0.585622696,0.353459326
149,0.121777508,0.003452593,47.89368189,0.303777431,1.176775385,0.89835804,0.509104097,27.52433604,0.77244871,42.6685703,0.613585062,0.35585215
150,0.185127786,0.003472998,47.83930314,0.284984305,1.171814527,0.905685867,0.4851081,26.7384577,0.832751857,42.62173214,0.720801582,0.350608023
151,0.287742967,0.003159057,49.68749297,0.355031738,1.162943376,0.898417256,0.503580899,32.97002458,0.790991325,43.61513435,0.705249061,0.311031197
152,0.09531729,0.002949375,46.794717,0.330473488,1.116560522,0.873463761,0.495006695,30.61183646,0.758344642,44.38739332,0.674991849,0.363108737
153,0.139902004,0.002966711,46.55904994,0.317688638,1.121776261,0.872744273,0.471732454,35.51376997,0.760347932,44.24723581,0.658811071,0.325141776
154,0.303458487,0.002638213,50.3873737,0.254065671,1.141535212,0.859192927,0.482365629,30.30144418,0.836903182,44.47401063,0.730020096,0.300452955
155,0.102476387,0.003043124,45.76538412,0.336704852,1.150998054,0.836310773,0.49375383,31.60428261,0.815037433,42.30524631,0.694925479,0.399619409
156,0.261831383,0.002702486,47.02925632,0.334805044,1.072509857,0.793256737,0.489121198,29.30152986,0.894796225,43.72802603,0.6802325,0.419843648
157,0.15492969,0.003051993,48.87852516,0.330327798,1.09203011,0.821025682,0.499304386,37.47423785,0.815029812,43.17104278,0.701521422,0.495044836
158,0.272250928,0.002523538,43.63999159,0.390507307,1.109985518,0.838004006,0.476363971,26.24861252,0.710959315,43.99901617,0.673717406,0.385264214
159,0.089265976,0.00280869,42.22668675,0.362550376,1.126734258,0.868043557,0.495158537,31.21739454,0.878959149,43.45167455,0.712978023,0.471902968
160,0.142295019,0.003233944,42.80905804,0.293136858,1.124469109,0.850725999,0.493131909,25.26130851,0.877640523,43.365048,0.715047297,0.455372532
161,0.21336091,0.002895091,42.19079031,0.346203553,1.03160747,0.864901264,0.480342422,30.91677522,0.849208624,44.66782097,0.745520991,0.398597893
162,0.093841977,0.002839004,45.72575186,0.370597372,1.151913584,0.831308696,0.467916504,31.68582846,0.863115485,42.84768891,0.647892666,0.369797863
163,0.425033408,0.002325699,40.83710189,0.40255916,1.06935192,0.741746087,0.466502039,27.84732868,0.904233521,42.92839039,0.667908726,0.46726425
164,0.404071566,0.002482949,39.40951055,0.368867811,1.085996786,0.77783483,0.474253512,33.75421058,0.85939562,44.35164384,0.642395848,0.3712502
165,0.279334441,0.003115892,38.29137073,0.358123188,1.101142948,0.807005757,0.469279118,35.62549029,0.918081151,43.96178987,0.653949755,0.430753785
166,0.258030048,0.002808663,39.99752088,0.278926163,1.160711924,0.827883873,0.522225367,39.6011195,0.78402256,44.81678869,0.63188571,0.448831254
167,0.223259758,0.002600991,44.25023219,0.3857367,1.055741553,0.844870992,0.484310387,29.91741598,0.909156968,43.45577807,0.69360502,0.317762052
168,0.164349376,0.002974289,50.48914848,0.319290818,1.142715622,0.710237692,0.501338634,28.27329553,0.872167912,43.18078533,0.737189912,0.365190694
169,0.574047931,0.002403863,47.09677816,0.373743487,1.009275734,0.869057179,0.465331564,25.13549412,0.751517722,42.79644804,0.621348323,0.33900593
170,0.328485846,0.002687988,43.3163063,0.349385075,1.041581508,0.764670035,0.495909529,32.09071642,0.793836398,43.78901525,0.713200329,0.380017552
171,0.11024318,0.002850511,45.239112,0.417009838,1.133065738,0.818979949,0.474044642,33.91768047,0.841446413,44.98010464,0.650092753,0.414943588
172,0.5717438,0.002260456,46.36001383,0.268429236,1.199913461,0.605574437,0.516903206,26.92071562,0.821417921,42.08439475,0.598150853,0.473057571
173,0.438928708,0.002749943,37.3016302,0.225293771,1.110927561,0.875494223,0.487247301,38.20840489,0.801914754,41.79807602,0.727704974,0.52813034
174,0.14902321,0.002939183,49.28200431,0.406490548,0.986874565,0.854076178,0.505375388,31.06827904,0.766250789,44.08719979,0.679802533,0.392130599
175,0.199552156,0.003203876,41.03755637,0.327717239,1.157864499,0.78950639,0.534388657,28.70401324,0.721918138,43.10214987,0.666081048,0.513595103
176,0.481245134,0.001943394,47.84478975,0.379237493,1.083033021,0.681328849,0.48028656,36.69998146,0.888017809,44.53329944,0.749764499,0.480909838
177,0.444754369,0.002442818,36.37853117,0.342299095,1.182804192,0.756082544,0.469254185,34.80406557,0.861814163,43.62367165,0.60793894,0.301648505
178,0.142708342,0.002643602,42.47116792,0.364405762,1.118399887,0.884427041,0.526325229,40.14662782,0.734807705,44.34941536,0.627057383,0.363109512
179,0.769087245,0.001807728,38.87657841,0.291544582,1.099290429,0.905704296,0.499561683,26.0732067,0.917733878,41.5329279,0.696119251,0.325890632
180,0.614683466,0.002182743,42.00848412,0.312714631,1.063409231,0.891289709,0.465348786,30.05194312,0.699213372,42.50378937,0.720730475,0.441963775
181,0.568286117,0.002069729,43.64931311,0.42728637,0.957653079,0.831425765,0.522664553,27.97597735,0.807517151,44.72248947,0.737606219,0.344332519
182,0.451131311,0.002548576,44.61565039,0.252915005,1.132226993,0.814259228,0.512072687,25.07099499,0.780257221,41.29605604,0.688035029,0.422544277
183,0.393314877,0.003378441,45.73590958,0.237287797,1.020656424,0.801175273,0.491599498,33.0115979,0.742725719,42.75957547,0.637299169,0.542790338
184,0.90142368,0.003135963,49.57949211,0.395660805,0.506616609,0.866724969,0.487408985,40.60769647,0.828948658,42.15392977,0.676017383,0.408887266
185,0.251471974,0.003270207,40.09417403,0.323423049,1.04426495,0.878976192,0.480356024,37.29553521,0.673886916,43.28475777,0.660815002,0.501869094
