,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0038804934258143144,0.0017739398518008295,0.0017739398518008295,0.665227444425311,0.665227444425311,0.5543562036877592,0.5543562036877592,77.6098685162863,69.84888166465765,54.3269079614004,77.6098685162863,23.282960554885886,0.00862374691251728,1.1087124073755183,0.00862374691251728,1.1087124073755183,1.1087124073755183,0.7982729333103732,0.7982729333103732,0.7982729333103732,0.7650115610891077,2.2174248147510367,0.03326137222126555,0.011087124073755185,0.011087124073755185,0.016630686110632776,0.03326137222126555,11.087124073755184,1.330454888850622,11.018311419381048,33.26137222126555,1279.3562036877593,789.7224320753802,55.43562036877592,0.055435620368775924,44.34849629502074
1,0.003628493425814315,0.0017611398518008296,0.0017611398518008296,0.660427444425311,0.660427444425311,0.5503562036877592,0.5503562036877592,77.0498685162863,69.34488166465766,53.934907961400405,77.0498685162863,23.114960554885887,0.008357080245850615,1.1007124073755183,0.008357080245850615,1.1007124073755183,1.1007124073755183,0.7925129333103732,0.7925129333103732,0.7925129333103732,0.7594915610891078,2.2014248147510367,0.033021372221265555,0.011007124073755184,0.011007124073755184,0.016510686110632777,0.033021372221265555,11.007124073755184,1.320854888850622,10.924978086047716,33.02137222126555,1275.3562036877593,783.8557654087135,55.03562036877592,0.05503562036877592,44.02849629502074
2,0.0033764934258143147,0.0017483398518008295,0.0017483398518008295,0.6556274444253111,0.6556274444253111,0.5463562036877592,0.5463562036877592,76.4898685162863,68.84088166465766,53.5429079614004,76.4898685162863,22.946960554885887,0.008090413579183948,1.0927124073755183,0.008090413579183948,1.0927124073755183,1.0927124073755183,0.7867529333103732,0.7867529333103732,0.7867529333103732,0.7539715610891077,2.1854248147510367,0.03278137222126556,0.010927124073755184,0.010927124073755184,0.01639068611063278,0.03278137222126556,10.927124073755184,1.3112548888506221,10.831644752714382,32.781372221265556,1271.3562036877593,777.9890987420468,54.635620368775925,0.05463562036877592,43.70849629502074
3,0.0031244934258143147,0.0017355398518008297,0.0017355398518008297,0.650827444425311,0.650827444425311,0.5423562036877592,0.5423562036877592,75.92986851628629,68.33688166465767,53.15090796140041,75.92986851628629,22.778960554885888,0.007823746912517282,1.0847124073755183,0.007823746912517282,1.0847124073755183,1.0847124073755183,0.7809929333103732,0.7809929333103732,0.7809929333103732,0.7484515610891077,2.1694248147510367,0.03254137222126555,0.010847124073755186,0.010847124073755186,0.016270686110632777,0.03254137222126555,10.847124073755184,1.301654888850622,10.738311419381048,32.541372221265554,1267.3562036877593,772.1224320753802,54.235620368775926,0.054235620368775925,43.38849629502074
4,0.0030775065741856854,0.0017227398518008296,0.0017227398518008296,0.646027444425311,0.646027444425311,0.5383562036877592,0.5383562036877592,75.36986851628629,67.83288166465766,52.7589079614004,75.36986851628629,22.610960554885885,0.007557080245850615,1.0767124073755183,0.007557080245850615,1.0767124073755183,1.0767124073755183,0.7752329333103732,0.7752329333103732,0.7752329333103732,0.7429315610891077,2.1534248147510366,0.032301372221265556,0.010767124073755185,0.010767124073755185,0.016150686110632778,0.032301372221265556,10.767124073755184,1.292054888850622,10.644978086047715,32.30137222126555,1263.3562036877593,766.2557654087135,53.83562036877592,0.05383562036877593,43.068496295020736
5,0.003329506574185686,0.0017099398518008295,0.0017099398518008295,0.641227444425311,0.641227444425311,0.5343562036877592,0.5343562036877592,74.80986851628629,67.32888166465766,52.3669079614004,74.80986851628629,22.442960554885886,0.007290413579183947,1.0687124073755183,0.007290413579183947,1.0687124073755183,1.0687124073755183,0.7694729333103733,0.7694729333103733,0.7694729333103733,0.7374115610891077,2.1374248147510366,0.03206137222126555,0.010687124073755185,0.010687124073755185,0.016030686110632776,0.03206137222126555,10.687124073755184,1.282454888850622,10.551644752714381,32.06137222126555,1259.3562036877593,760.3890987420468,53.43562036877592,0.05343562036877592,42.748496295020736
6,0.0035815065741856855,0.0016971398518008296,0.0016971398518008296,0.6364274444253111,0.6364274444253111,0.5303562036877592,0.5303562036877592,74.2498685162863,66.82488166465767,51.974907961400405,74.2498685162863,22.274960554885887,0.007023746912517282,1.0607124073755183,0.007023746912517282,1.0607124073755183,1.0607124073755183,0.7637129333103733,0.7637129333103733,0.7637129333103733,0.7318915610891077,2.1214248147510366,0.031821372221265555,0.010607124073755185,0.010607124073755185,0.015910686110632778,0.031821372221265555,10.607124073755184,1.2728548888506221,10.45831141938105,31.821372221265555,1255.3562036877593,754.5224320753803,53.03562036877592,0.053035620368775925,42.428496295020736
7,0.003833506574185685,0.0016843398518008295,0.0016843398518008295,0.631627444425311,0.631627444425311,0.5263562036877591,0.5263562036877591,73.6898685162863,66.32088166465766,51.58290796140041,73.6898685162863,22.106960554885887,0.006757080245850615,1.0527124073755183,0.006757080245850615,1.0527124073755183,1.0527124073755183,0.7579529333103733,0.7579529333103733,0.7579529333103733,0.7263715610891077,2.1054248147510366,0.03158137222126556,0.010527124073755185,0.010527124073755185,0.01579068611063278,0.03158137222126556,10.527124073755186,1.263254888850622,10.364978086047715,31.581372221265553,1251.3562036877593,748.6557654087135,52.635620368775925,0.05263562036877593,42.10849629502074
8,0.003964493425814315,0.0016715398518008296,0.0016715398518008296,0.626827444425311,0.626827444425311,0.5223562036877591,0.5223562036877591,73.1298685162863,65.81688166465766,51.190907961400406,73.1298685162863,21.938960554885888,0.006490413579183948,1.0447124073755183,0.006490413579183948,1.0447124073755183,1.0447124073755183,0.7521929333103732,0.7521929333103732,0.7521929333103732,0.7208515610891078,2.0894248147510366,0.031341372221265554,0.010447124073755185,0.010447124073755185,0.015670686110632777,0.031341372221265554,10.447124073755184,1.253654888850622,10.271644752714382,31.34137222126555,1247.3562036877593,742.7890987420469,52.235620368775926,0.05223562036877592,41.788496295020735
9,0.003712493425814315,0.0016587398518008297,0.0016587398518008297,0.6220274444253111,0.6220274444253111,0.5183562036877593,0.5183562036877593,72.56986851628629,65.31288166465767,50.7989079614004,72.56986851628629,21.77096055488589,0.006223746912517283,1.0367124073755185,0.006223746912517283,1.0367124073755185,1.0367124073755185,0.7464329333103733,0.7464329333103733,0.7464329333103733,0.7153315610891078,2.073424814751037,0.031101372221265557,0.010367124073755184,0.010367124073755184,0.015550686110632778,0.031101372221265557,10.367124073755186,1.2440548888506222,10.17831141938105,31.101372221265557,1243.3562036877593,736.9224320753802,51.83562036877592,0.051835620368775925,41.46849629502074
